Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,cell_type,Normalized_Name
2223396574_sort.swc,16959,83130100.0,3,1426,2861,1436,187100.0,243776.0,146784,379.403,5073470.0,6129460000.0,1572370000000.0,254965.0,327355.0,255,0.924525,4.9273,0.819204,101.243,95.7481,1.68702,,2223396574
30924291631_sort.swc,42104,443438000.0,3,2385,4771,2387,934490.0,901182.0,119955,569.183,12997000.0,24093000000.0,9860500000000.0,817568.0,973772.0,296,0.932009,7.82477,0.826632,101.37,94.9263,1.73692,,30924291631
5844196696_sort.swc,39142,616225000.0,3,1933,3872,1940,1389730.0,675680.0,174108,666.816,12199800.0,26992000000.0,17503000000000.0,1037770.0,1294950.0,219,0.922871,9.10873,0.84919,103.443,94.9611,1.67995,,5844196696
39941884677_sort.swc,2743,64849100.0,3,76,153,78,155590.0,147840.0,53031,418.463,874704.0,1211030000.0,312141000000.0,117703.0,136266.0,14,0.928256,16.9216,0.86999,108.146,91.7353,1.25027,,39941884677
28583810831_sort.swc,42214,239318000.0,3,3130,6274,3145,592480.0,643868.0,122034,446.328,12765800.0,18230600000.0,4932230000000.0,505032.0,588587.0,251,0.929517,5.72824,0.817867,100.685,95.089,1.89555,,28583810831
4873785293_sort.swc,14157,37975100.0,4,1175,2358,1184,246270.0,333410.0,82797,440.874,4248530.0,6107210000.0,2019540000000.0,214060.0,252946.0,166,0.931709,5.00339,0.837944,101.584,96.607,1.60171,,4873785293
4312742466_sort.swc,27111,234089000.0,3,1952,3913,1962,317630.0,537050.0,121671,536.103,8230310.0,14336400000.0,6957970000000.0,284841.0,423838.0,207,0.928519,5.92819,0.835529,100.052,95.2329,1.73892,,4312742466
32668571520_sort.swc,4380,250016000.0,3,130,265,136,299778.0,50270.0,116391,871.811,1389740.0,4060690000.0,2828970000000.0,153433.0,219591.0,42,0.92148,15.5245,0.86844,103.549,95.2926,1.37869,,32668571520
40252168683_sort.swc,353,40798800.0,3,12,25,14,34528.0,27550.0,8151,1400.87,111832.0,508080000.0,323231000000.0,24658.7,34429.8,9,0.91593,13.08,0.889696,117.747,112.891,1.24365,,40252168683
21940807057_sort.swc,10986,278551000.0,3,565,1131,567,271930.0,418980.0,143517,630.407,3429070.0,7198090000.0,3912910000000.0,223446.0,291009.0,68,0.92421,8.71264,0.849649,101.685,94.7257,1.54258,,21940807057
56057182600_sort.swc,13811,93789700.0,3,1712,3436,1725,140640.0,188964.0,41448,285.316,3989960.0,3700710000.0,686739000000.0,154074.0,199610.0,112,0.937904,3.01921,0.807235,103.01,97.2641,1.74253,,56057182600
69286783910_sort.swc,1815,66542000.0,3,31,63,33,215460.0,112450.0,57420,852.704,581570.0,1608960000.0,763980000000.0,182970.0,242844.0,15,0.910005,27.7937,0.898192,109.871,89.5474,1.18506,,69286783910
36373180994_sort.swc,4983,107893000.0,3,362,725,364,68420.0,98912.0,88077,405.925,1514930.0,2035020000.0,807909000000.0,70590.9,113930.0,57,0.92437,5.87172,0.830919,105.612,98.416,1.45035,,36373180994
6032229032_sort.swc,18345,116908000.0,3,1226,2459,1234,553440.0,480740.0,152988,583.098,5597690.0,10567300000.0,3919630000000.0,333842.0,464999.0,225,0.925208,6.45994,0.839223,102.613,93.8386,1.46017,,6032229032
27753948326_sort.swc,38178,203129000.0,4,2770,5553,2784,397540.0,522944.0,116259,527.061,11655400.0,19767900000.0,8418360000000.0,335996.0,395733.0,231,0.9309,5.87502,0.819239,100.278,94.8016,1.9003,,27753948326
2091155727_sort.swc,56655,376732000.0,3,4591,9198,4608,581540.0,628322.0,174405,464.548,17111400.0,25417200000.0,7440780000000.0,479880.0,616745.0,358,0.931013,5.15938,0.848541,101.553,95.3192,2.00827,,2091155727
1698301804_sort.swc,75061,331406000.0,3,6246,12530,6285,443430.0,558432.0,174240,421.723,22609400.0,29928500000.0,7331590000000.0,391463.0,529327.0,388,0.9258,4.99042,0.829065,100.383,94.4871,2.05506,,1698301804
3791485646_sort.swc,2379,50331400.0,3,128,258,131,153790.0,170270.0,65670,569.494,735198.0,1363050000.0,462892000000.0,201397.0,257240.0,73,0.925421,8.21705,0.84744,107.343,95.8015,1.28249,,3791485646
5057043146_sort.swc,68593,243647000.0,3,5145,10310,5166,836000.0,857760.0,174075,478.093,20795100.0,31761500000.0,8981430000000.0,833451.0,1063200.0,515,0.925182,5.65296,0.844428,101.128,94.8669,1.87728,,5057043146
4376022029_sort.swc,67078,270262000.0,3,5418,10858,5441,810660.0,730910.0,174240,406.327,20215200.0,26314200000.0,7189610000000.0,621868.0,708136.0,367,0.924038,5.17766,0.823797,100.359,94.8845,2.02871,,4376022029
5543109055_sort.swc,36158,130122000.0,3,2624,5259,2636,541440.0,558460.0,161205,493.239,10939400.0,17406800000.0,5665360000000.0,375885.0,463688.0,262,0.930375,5.87526,0.846319,100.607,95.974,1.67628,,5543109055
1930047797_sort.swc,45075,399040000.0,3,3118,6244,3127,524030.0,510500.0,119460,440.089,13693300.0,19157300000.0,6362260000000.0,442272.0,595516.0,241,0.927846,6.21877,0.833965,100.434,95.4366,1.70903,,1930047797
5775264967_sort.swc,58130,254626000.0,3,4478,8975,4498,623040.0,566750.0,173613,484.642,17521600.0,27485300000.0,8247390000000.0,413151.0,500149.0,266,0.931581,5.47677,0.843519,101.137,94.8693,1.98597,,5775264967
4100267457_sort.swc,25042,116660000.0,3,1614,3232,1619,684570.0,559650.0,174207,425.233,7630660.0,10358400000.0,2129650000000.0,593996.0,716831.0,315,0.927162,6.74783,0.837217,100.798,94.2139,1.60476,,4100267457
28771622951_sort.swc,16176,197335000.0,3,987,1975,989,452160.0,486048.0,121902,461.082,4964710.0,7384070000.0,2457840000000.0,384951.0,447080.0,170,0.924943,7.18987,0.816847,102.374,95.281,1.43254,,28771622951
50185375404_sort.swc,6727,159953000.0,3,164,329,166,381020.0,276350.0,95436,684.787,2138080.0,4749640000.0,2449450000000.0,259311.0,344246.0,49,0.927073,19.4438,0.878576,102.708,90.9604,1.36763,,50185375404
36767043307_sort.swc,33211,306230000.0,3,2186,4378,2193,615270.0,702242.0,114081,385.886,10105400.0,12445400000.0,3169640000000.0,620620.0,716728.0,177,0.93057,6.58566,0.825785,100.443,94.8993,1.62728,,36767043307
32045210882_sort.swc,12479,109286000.0,3,846,1694,849,285150.0,479330.0,114708,582.98,3813800.0,7384280000.0,3532380000000.0,307294.0,493631.0,163,0.929045,6.366,0.848533,101.314,95.2915,1.4068,,32045210882
42399947044_sort.swc,6241,100525000.0,3,194,389,196,728510.0,177150.0,113949,635.503,1966500.0,4004230000.0,1626050000000.0,616186.0,702887.0,82,0.928897,15.0411,0.832684,102.436,93.0771,1.29208,,42399947044
3134573501_sort.swc,1015,83143700.0,3,65,132,68,50010.0,73662.0,57618,1096.56,329356.0,1231330000.0,764202000000.0,64406.6,79904.6,22,0.927435,6.68182,1.00844,116.384,104.082,1.24363,,3134573501
6501825767_sort.swc,4317,101947000.0,3,333,668,336,148610.0,236480.0,53889,889.511,1345170.0,4004300000.0,2336200000000.0,262222.0,375441.0,170,0.923359,5.46108,0.862605,104.379,92.9829,1.30449,,6501825767
32460507449_sort.swc,5362,38440500.0,3,450,904,455,153280.0,122240.0,26037,497.215,1611500.0,2526180000.0,723409000000.0,131197.0,172300.0,139,0.930395,4.93031,0.851635,103.082,94.891,1.50637,,32460507449
83482109303_sort.swc,753,26941500.0,3,49,99,51,26400.0,29920.0,29139,894.695,237127.0,687892000.0,281304000000.0,31920.6,86781.6,24,0.903044,6.59596,0.91019,107.618,106.868,1.7455,,83482109303
2612411440_sort.swc,17311,12868.0,1,2046,4102,2056,501700.0,254398.0,54780,376.219,5019830.0,6385810000.0,2764500000000.0,332653.0,480897.0,364,0.936265,3.21989,0.80755,99.2922,94.9249,1.52965,,2612411440
4486202239_sort.swc,673,145588000.0,3,35,71,37,25030.0,56350.0,15543,1776.55,224167.0,1325830000.0,1108930000000.0,38634.7,51891.5,15,0.919638,8.46479,0.890559,108.253,94.7901,1.20107,,4486202239
74142213737_sort.swc,9002,99823700.0,3,639,1283,645,283776.0,331940.0,47256,803.478,2760760.0,7281110000.0,3934580000000.0,206684.0,358996.0,85,0.923933,6.01559,0.915065,103.854,96.4286,1.39855,,74142213737
37714443412_sort.swc,6375,126659000.0,3,389,781,393,124840.0,161248.0,74514,386.703,1958220.0,2551620000.0,737077000000.0,105310.0,195286.0,61,0.927598,7.16133,0.852427,105.507,100.254,1.26625,,37714443412
6267013511_sort.swc,45044,125999000.0,3,2989,5992,3004,1016220.0,464410.0,174009,531.755,13809600.0,23339200000.0,6281530000000.0,717136.0,932388.0,342,0.929964,6.51719,0.838728,100.799,93.8427,1.91144,,6267013511
27375898647_sort.swc,56093,403479000.0,3,4112,8238,4127,679650.0,787010.0,116259,422.404,17002400.0,22906100000.0,6754830000000.0,805487.0,915998.0,197,0.92768,5.80893,0.838154,100.636,94.3772,1.9845,,27375898647
27841845436_sort.swc,39452,140107000.0,3,3124,6269,3146,349240.0,504128.0,119328,414.751,11913900.0,15604600000.0,3961810000000.0,352385.0,476752.0,261,0.928828,5.29303,0.831263,100.992,95.0558,1.7405,,27841845436
40179559513_sort.swc,10709,245264000.0,3,676,1355,680,386526.0,223080.0,107811,578.795,3292700.0,6549800000.0,3133770000000.0,253231.0,342155.0,206,0.924016,6.90258,0.863483,105.026,98.1689,1.39321,,40179559513
37476695321_sort.swc,19066,5969640.0,4,2294,4598,2305,252100.0,484736.0,107415,371.509,5498720.0,6612170000.0,1133840000000.0,276969.0,387274.0,224,0.930472,3.14637,0.843437,101.263,95.3051,1.64336,,37476695321
4096938971_sort.swc,29773,94020600.0,3,1308,2618,1311,607780.0,702500.0,174141,567.104,9281540.0,16775600000.0,4771680000000.0,399733.0,673665.0,100,0.927082,10.372,0.79965,102.081,92.6657,1.62292,,4096938971
37854627838_sort.swc,11076,241655000.0,3,383,767,385,406370.0,584804.0,113916,482.767,3472960.0,5509190000.0,2197440000000.0,437465.0,501207.0,60,0.931111,13.4394,0.785539,102.056,91.2165,1.49736,,37854627838
29294543266_sort.swc,10871,176472000.0,3,520,1043,524,299420.0,353538.0,115071,424.529,3373670.0,4664870000.0,1410530000000.0,214248.0,284370.0,75,0.925708,9.42186,0.82347,100.401,91.9424,1.36123,,29294543266
2134783019_sort.swc,75658,336042000.0,3,6057,12145,6089,473920.0,735040.0,124641,465.132,22857900.0,34110900000.0,9787440000000.0,469017.0,540426.0,267,0.931243,5.22948,0.834082,100.713,95.3602,2.09292,,2134783019
42992631668_sort.swc,6642,60313600.0,4,305,612,308,110010.0,116740.0,105435,344.944,2051700.0,2342920000.0,830373000000.0,90606.9,304647.0,61,0.926312,9.85131,0.868359,100.963,89.2009,1.41196,,42992631668
1741724100_sort.swc,19038,95171500.0,3,1419,2844,1426,284250.0,288640.0,61908,409.632,5734770.0,7516340000.0,2015880000000.0,219880.0,529369.0,279,0.932741,5.69374,0.823448,101.713,96.1009,1.56536,,1741724100
5090858534_sort.swc,52446,376419000.0,3,4187,8398,4212,735320.0,641920.0,173877,417.467,15779600.0,20921400000.0,5775070000000.0,473589.0,929633.0,322,0.927943,5.24494,0.826174,100.41,95.6813,1.96434,,5090858534
4204023298_sort.swc,33985,50624500.0,3,2992,6008,3017,322760.0,344800.0,140778,402.014,10125500.0,12850400000.0,2582890000000.0,254787.0,371910.0,318,0.926945,4.65646,0.83979,100.143,94.2093,1.89073,,4204023298
73172838713_sort.swc,1588,127901000.0,3,35,71,37,135100.0,115968.0,52899,817.611,503244.0,1362080000.0,890811000000.0,150948.0,174764.0,19,0.937147,21.3521,0.893023,113.501,101.245,1.22156,,73172838713
2306214824_sort.swc,7328,196734000.0,3,367,735,369,299940.0,407426.0,58476,594.192,2269310.0,4415690000.0,2407090000000.0,384810.0,444747.0,118,0.922166,8.96871,0.840304,100.869,89.7228,1.45025,,2306214824
3324925449_sort.swc,7867,104837000.0,3,408,817,410,215460.0,204740.0,155958,651.335,2444230.0,5077830000.0,1871140000000.0,172851.0,233381.0,64,0.926688,8.62791,0.828584,103.403,94.2915,1.28626,,3324925449
42429179225_sort.swc,9534,57473100.0,3,555,1114,560,513480.0,269180.0,99165,692.409,2970480.0,6625760000.0,2302860000000.0,379759.0,482086.0,161,0.918962,7.55745,0.869954,105.01,96.0647,1.38156,,42429179225
2600847942_sort.swc,79495,242667000.0,4,6406,12847,6442,591770.0,837408.0,174207,471.027,24065100.0,36378800000.0,12033700000000.0,617523.0,718325.0,384,0.931698,5.18775,0.836055,100.441,95.6301,2.08566,,2600847942
28862557884_sort.swc,24111,250061000.0,3,2012,4032,2021,253340.0,397760.0,106788,390.088,7207990.0,9061230000.0,2343560000000.0,266061.0,329064.0,181,0.933213,4.97966,0.824928,101.177,94.8109,1.55198,,28862557884
4362457594_sort.swc,60755,136165000.0,3,4877,9772,4896,689540.0,570940.0,174240,484.911,18256900.0,28199200000.0,7400500000000.0,506729.0,665157.0,303,0.92921,5.21715,0.848921,101.375,96.2663,2.00862,,4362457594
40131536367_sort.swc,2163,63947400.0,3,151,303,153,75610.0,158880.0,27588,583.96,663181.0,1276920000.0,484036000000.0,121048.0,141761.0,71,0.920839,6.13531,0.817324,99.9015,92.832,1.37669,,40131536367
40859512875_sort.swc,1950,142825000.0,3,118,237,120,121500.0,91230.0,24057,787.904,610887.0,1631900000.0,1036130000000.0,90113.0,105990.0,38,0.924939,7.22363,0.852806,101.228,96.0441,1.3463,,40859512875
38481535607_sort.swc,10694,59330400.0,4,523,1051,529,337600.0,381950.0,112860,477.869,3320850.0,5306740000.0,1868000000000.0,278033.0,384074.0,95,0.926257,9.17412,0.812109,101.466,93.3064,1.50586,,38481535607
2735322281_sort.swc,4928,176634000.0,3,451,904,454,92700.0,87008.0,48279,375.665,1465200.0,1912550000.0,970389000000.0,73090.6,101170.0,66,0.946122,4.45022,0.836003,102.112,96.7256,1.41356,,2735322281
7253178736_sort.swc,1579,338806000.0,3,63,127,65,52250.0,66400.0,48807,980.063,512771.0,1776130000.0,1854010000000.0,43438.9,63665.2,18,0.92132,11.4252,0.964312,107.058,97.6546,1.22384,,7253178736
27652748565_sort.swc,10592,88712800.0,3,679,1360,682,209440.0,368064.0,106260,450.009,3239920.0,4654760000.0,1115870000000.0,241712.0,306319.0,107,0.925564,6.7875,0.789139,99.8877,93.2442,1.55447,,27652748565
3534289989_sort.swc,12938,99858400.0,3,1078,2162,1085,182460.0,321988.0,54318,394.01,3876420.0,4845010000.0,1114160000000.0,205433.0,245752.0,168,0.928797,4.98381,0.815002,101.497,95.2044,1.59336,,3534289989
5076636509_sort.swc,28876,136957000.0,3,2435,4885,2451,636200.0,368930.0,171138,455.799,8621100.0,12605000000.0,3999770000000.0,418433.0,494838.0,332,0.934041,4.91095,0.838864,100.097,95.1607,1.65979,,5076636509
37145705245_sort.swc,9919,130806000.0,3,293,587,295,352700.0,295390.0,79464,351.57,3118760.0,3577890000.0,949327000000.0,310397.0,376051.0,39,0.915086,15.8961,0.86427,103.428,94.1487,1.3671,,37145705245
882090316_sort.swc,3036,134766000.0,3,135,271,137,94820.0,188416.0,51975,485.887,945604.0,1544210000.0,613688000000.0,123272.0,145318.0,33,0.917774,10.1993,0.905651,101.287,90.8053,1.31998,,882090316
3546568311_sort.swc,58291,409598000.0,3,4396,8808,4413,726720.0,863200.0,174471,491.276,17659800.0,27785300000.0,8829220000000.0,675886.0,877964.0,422,0.928721,5.61785,0.837024,99.8773,94.1651,2.00263,,3546568311
3341045744_sort.swc,7745,112553000.0,3,400,802,403,402050.0,367294.0,78870,531.24,2384170.0,4007740000.0,1226920000000.0,424985.0,497233.0,157,0.921921,8.65586,0.835965,101.47,95.6715,1.46471,,3341045744
49360668047_sort.swc,8532,95935900.0,3,448,898,451,343130.0,226620.0,56364,416.278,2620520.0,3471140000.0,1182780000000.0,212292.0,283663.0,86,0.925909,8.5,0.803471,101.651,96.0004,1.57314,,49360668047
31039013870_sort.swc,23351,217647000.0,3,1457,2918,1462,470170.0,555590.0,115269,646.548,7173420.0,14996400000.0,6251830000000.0,452036.0,573362.0,174,0.921791,7.00206,0.853102,102.225,94.9279,1.72965,,31039013870
62560291616_sort.swc,1191,125020000.0,3,46,93,48,69720.0,89504.0,60324,678.663,377900.0,847753000.0,462346000000.0,72006.0,93925.1,14,0.925459,11.7957,0.932023,102.108,88.4597,1.34853,,62560291616
4621626511_sort.swc,9327,37003600.0,3,379,759,381,409470.0,239940.0,173415,538.993,2896220.0,4956340000.0,1372730000000.0,271552.0,327672.0,65,0.927061,11.2872,0.860496,101.8,93.7567,1.34789,,4621626511
24559876301_sort.swc,11010,289580000.0,3,790,1584,795,295646.0,331970.0,136422,764.798,3376340.0,8635220000.0,5212270000000.0,242520.0,393068.0,114,0.922956,5.95013,0.885691,104.579,97.2623,1.55022,,24559876301
1144645406_sort.swc,5715,428883000.0,3,325,653,329,142520.0,279104.0,54087,478.466,1760520.0,2923490000.0,2221590000000.0,211688.0,251152.0,122,0.926486,7.75038,0.801154,101.753,95.3315,1.32509,,1144645406
3489070608_sort.swc,52379,234163000.0,3,3803,7613,3811,451710.0,592256.0,174174,415.864,15851200.0,21007700000.0,5834170000000.0,348226.0,426753.0,255,0.930633,5.88007,0.823582,100.866,95.283,1.95165,,3489070608
3521018165_sort.swc,3531,100820000.0,4,61,124,64,98140.0,199940.0,49005,478.617,1123430.0,1769370000.0,760471000000.0,115048.0,154904.0,15,0.930529,27.4677,0.902734,111.501,93.9547,1.37449,,3521018165
5819127441_sort.swc,45143,74341900.0,3,3889,7798,3910,366690.0,451170.0,161700,463.834,13518600.0,20061900000.0,4460590000000.0,307160.0,444322.0,340,0.93194,4.78892,0.861745,102.43,96.3575,1.72766,,5819127441
36400937383_sort.swc,7407,203810000.0,3,75,151,77,335170.0,276480.0,103059,454.444,2366670.0,3499370000.0,1436660000000.0,234691.0,359946.0,20,0.917942,48.0464,0.846664,102.385,93.9268,1.3764,,36400937383
5397202146_sort.swc,48119,160863000.0,3,3920,7862,3943,616350.0,598590.0,173745,457.508,14430200.0,20985900000.0,5341270000000.0,486258.0,600354.0,385,0.933804,5.12033,0.843174,99.6521,94.1591,1.65446,,5397202146
49724582918_sort.swc,11571,107913000.0,3,986,1976,991,213150.0,234910.0,57717,400.591,3476450.0,4480270000.0,1080800000000.0,164834.0,300268.0,217,0.933726,4.85526,0.826383,100.392,95.2069,1.73424,,49724582918
73517261499_sort.swc,1217,200303000.0,3,68,137,70,37240.0,60576.0,34155,2113.74,415762.0,2901770000.0,2767590000000.0,38198.3,88893.7,19,0.906544,7.87591,0.938276,110.699,97.2826,1.50639,,73517261499
1827039429_sort.swc,39457,601297000.0,3,2993,6001,3009,535810.0,495680.0,172194,514.606,12004200.0,20326600000.0,9413640000000.0,349247.0,457146.0,235,0.929869,5.5749,0.81895,101.53,95.6203,1.8834,,1827039429
6137574188_sort.swc,81310,208275000.0,3,6293,12616,6324,944870.0,765980.0,123915,484.747,24555600.0,38152700000.0,11958800000000.0,608988.0,914043.0,269,0.924701,5.44491,0.842434,100.727,94.7488,1.95012,,6137574188
2557979859_sort.swc,45409,140183000.0,4,3572,7160,3589,577830.0,579934.0,174405,433.451,13657800.0,19120400000.0,5540590000000.0,438358.0,509716.0,325,0.933716,5.3419,0.846851,99.0586,94.8529,1.76434,,2557979859
3020714778_sort.swc,11431,153030000.0,3,620,1241,622,321180.0,368416.0,174504,527.551,3532710.0,6078520000.0,2168060000000.0,285382.0,345740.0,130,0.922198,8.21031,0.849462,103.737,96.1399,1.43737,,3020714778
2950643092_sort.swc,70699,148649000.0,4,6067,12173,6107,432450.0,446526.0,174405,376.044,21139400.0,25164400000.0,5339610000000.0,277042.0,501183.0,438,0.93003,4.80777,0.828105,99.9978,94.6962,2.04292,,2950643092
28523902720_sort.swc,49475,269398000.0,3,4354,8724,4371,348960.0,605218.0,115038,448.41,14872600.0,22101300000.0,9494200000000.0,351262.0,455650.0,212,0.926703,4.67102,0.80939,101.398,95.1831,1.78353,,28523902720
4589094341_sort.swc,16250,369716000.0,3,925,1854,930,327100.0,370110.0,124311,572.622,5015650.0,9638110000.0,6354260000000.0,241097.0,297208.0,87,0.931481,7.76429,0.805482,101.001,93.2159,1.46002,,4589094341
5107196186_sort.swc,17381,248979000.0,3,1462,2929,1468,335770.0,268990.0,53163,378.289,5179740.0,6303110000.0,1658840000000.0,259688.0,351147.0,277,0.934322,4.93377,0.819409,100.539,96.6594,1.68963,,5107196186
5567711747_sort.swc,41852,538063000.0,3,1954,3912,1959,777400.0,697480.0,174042,576.976,13048500.0,24712400000.0,11908700000000.0,489053.0,648346.0,134,0.925333,9.69811,0.844212,102.875,94.3199,1.71063,,5567711747
3892992905_sort.swc,70048,255893000.0,3,4806,9634,4829,629980.0,720130.0,174174,554.708,21449600.0,37996100000.0,12879900000000.0,543147.0,699866.0,229,0.925031,6.27081,0.838037,101.604,95.5646,1.88505,,3892992905
7054372268_sort.swc,35237,211004000.0,3,2110,4227,2118,979230.0,465790.0,173844,638.625,10895900.0,22099000000.0,7775090000000.0,808514.0,939890.0,249,0.926133,7.33594,0.839681,101.296,94.1999,1.67557,,7054372268
38566162830_sort.swc,8966,246632000.0,3,295,592,298,274010.0,389698.0,107811,626.502,2824470.0,5984810000.0,2994550000000.0,244514.0,286766.0,41,0.935923,14.1436,0.8729,100.629,89.4307,1.29091,,38566162830
31595441885_sort.swc,9073,233055000.0,3,101,203,103,327840.0,238180.0,117579,422.054,2896820.0,4033150000.0,1900150000000.0,179014.0,395789.0,29,0.916054,43.6897,0.895779,108.768,95.2328,1.50272,,31595441885
27695702546_sort.swc,36390,113330000.0,3,2399,4805,2407,426600.0,434720.0,118140,550.505,11147900.0,19649500000.0,6854100000000.0,370134.0,406540.0,185,0.932875,6.57315,0.821596,100.159,94.9613,1.67579,,27695702546
