Neuron,Radius_0,Radius_20,Radius_40,Radius_60,Radius_80,Radius_100,Radius_120,Radius_140,Radius_160,Radius_180,Radius_200,Radius_220,Radius_240,Radius_260,Radius_280,Radius_300,Radius_320,Radius_340,Radius_360,Radius_380,Radius_400,Radius_420,Radius_440,Radius_460,Radius_480,Radius_500,Radius_520,Radius_540,Radius_560,Radius_580,Radius_600,Radius_620,Radius_640,Radius_660,Radius_680,Radius_700,Radius_720,Radius_740,Radius_760,Radius_780,Radius_800,Radius_820,Radius_840,Radius_860,Radius_880,Radius_900,Radius_920,Radius_940,Radius_960,Radius_980,Radius_1000,Radius_1020,Radius_1040,Radius_1060,Radius_1080,Radius_1100,Radius_1120,Radius_1140,Radius_1160,Radius_1180,Radius_1200,Radius_1220,Radius_1240,Radius_1260,Radius_1280,Radius_1300,Radius_1320,Radius_1340,Radius_1360,Radius_1380,Radius_1400,Radius_1420,Radius_1440,Radius_1460,Radius_1480,Radius_1500,Radius_1520,Radius_1540,Radius_1560,Radius_1580,Radius_1600,Radius_1620,Radius_1640,Radius_1660,Radius_1680,Radius_1700,Radius_1720,Radius_1740,Radius_1760,Radius_1780,Radius_1800,Radius_1820,Radius_1840
28336002718_sort.swc,410.0,820.0,1363.0,2833.0,3756.0,2474.0,2367.0,2104.0,1963.0,1838.0,1622.0,1336.0,890.0,781.0,797.0,495.0,435.0,417.0,462.0,513.0,388.0,256.0,207.0,216.0,223.0,224.0,177.0,175.0,182.0,169.0,181.0,155.0,260.0,385.0,384.0,261.0,230.0,235.0,69.0,64.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33009913068_sort.swc,192.0,723.0,1280.0,1410.0,1668.0,1320.0,1294.0,1046.0,804.0,810.0,659.0,798.0,809.0,487.0,379.0,240.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41730229393_sort.swc,362.0,905.0,1500.0,1632.0,1276.0,713.0,698.0,632.0,509.0,318.0,372.0,393.0,240.0,237.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31105037132_sort.swc,283.0,940.0,3425.0,3811.0,2812.0,2939.0,2804.0,1846.0,1321.0,1404.0,1278.0,725.0,556.0,368.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32573254603_sort.swc,297.0,424.0,1069.0,1845.0,1724.0,1347.0,1144.0,926.0,680.0,389.0,310.0,282.0,164.0,131.0,147.0,129.0,149.0,112.0,108.0,122.0,106.0,120.0,116.0,102.0,94.0,102.0,119.0,87.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5565814314_sort.swc,256.0,995.0,1668.0,2261.0,2679.0,2070.0,2580.0,2533.0,2814.0,1577.0,1374.0,446.0,200.0,286.0,373.0,791.0,982.0,277.0,243.0,246.0,226.0,286.0,211.0,214.0,172.0,285.0,163.0,186.0,185.0,262.0,153.0,119.0,280.0,412.0,391.0,357.0,317.0,670.0,323.0,226.0,186.0,138.0,145.0,150.0,119.0,135.0,176.0,154.0,144.0,161.0,175.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6073273170_sort.swc,219.0,176.0,559.0,986.0,1349.0,1243.0,995.0,889.0,933.0,584.0,499.0,513.0,493.0,754.0,477.0,546.0,387.0,205.0,180.0,138.0,118.0,135.0,109.0,133.0,128.0,119.0,102.0,125.0,130.0,234.0,91.0,144.0,119.0,155.0,108.0,107.0,101.0,126.0,75.0,134.0,125.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31045406337_sort.swc,176.0,975.0,2204.0,2400.0,1391.0,1181.0,1284.0,1258.0,905.0,576.0,421.0,460.0,273.0,258.0,281.0,260.0,178.0,114.0,79.0,150.0,109.0,130.0,198.0,166.0,100.0,108.0,94.0,98.0,78.0,98.0,133.0,125.0,117.0,90.0,117.0,109.0,131.0,153.0,112.0,148.0,146.0,142.0,171.0,96.0,137.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31888803808_sort.swc,172.0,1250.0,2358.0,2320.0,2139.0,1912.0,1367.0,1379.0,1337.0,1379.0,865.0,526.0,620.0,665.0,693.0,475.0,539.0,295.0,205.0,259.0,465.0,136.0,122.0,152.0,461.0,511.0,320.0,274.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28818770065_sort.swc,298.0,1054.0,2997.0,3597.0,4432.0,3690.0,2691.0,2267.0,1585.0,657.0,519.0,565.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3913185691_sort.swc,244.0,1327.0,1615.0,1373.0,1104.0,797.0,408.0,189.0,202.0,160.0,244.0,196.0,193.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29759263767_sort.swc,298.0,1215.0,2441.0,3077.0,2602.0,2258.0,2754.0,2357.0,1884.0,1764.0,1876.0,1777.0,1509.0,922.0,590.0,385.0,313.0,350.0,273.0,271.0,226.0,132.0,66.0,74.0,72.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31407439031_sort.swc,251.0,1039.0,3032.0,3087.0,2451.0,1889.0,1431.0,1106.0,941.0,743.0,991.0,628.0,368.0,314.0,220.0,210.0,252.0,238.0,304.0,349.0,252.0,190.0,132.0,93.0,131.0,114.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29343909727_sort.swc,480.0,2667.0,3516.0,4311.0,4482.0,3433.0,2276.0,1576.0,1191.0,1132.0,786.0,637.0,478.0,415.0,281.0,144.0,124.0,98.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3997155204_sort.swc,293.0,1390.0,4859.0,8740.0,9876.0,8480.0,6430.0,6727.0,5966.0,4294.0,3429.0,3764.0,2389.0,1752.0,1385.0,1625.0,1499.0,1220.0,954.0,533.0,541.0,403.0,429.0,335.0,325.0,397.0,253.0,166.0,118.0,145.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36620871781_sort.swc,229.0,1998.0,4736.0,6321.0,6257.0,4701.0,3232.0,2224.0,1936.0,1756.0,824.0,327.0,169.0,134.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5204964503_sort.swc,318.0,798.0,1693.0,2121.0,2119.0,1575.0,981.0,993.0,876.0,688.0,537.0,236.0,160.0,131.0,242.0,316.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5730658896_sort.swc,605.0,2221.0,1900.0,1703.0,2234.0,1012.0,1108.0,1112.0,740.0,567.0,560.0,298.0,246.0,114.0,89.0,101.0,157.0,257.0,268.0,154.0,137.0,142.0,93.0,300.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27958128403_sort.swc,249.0,2323.0,6362.0,7008.0,5298.0,4082.0,3564.0,2949.0,2807.0,1993.0,1809.0,1228.0,643.0,604.0,623.0,261.0,237.0,235.0,212.0,241.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541917901_sort.swc,1030.0,1264.0,2823.0,3312.0,3121.0,2487.0,1982.0,1890.0,1572.0,1473.0,1537.0,832.0,344.0,169.0,122.0,197.0,111.0,88.0,133.0,205.0,138.0,121.0,100.0,123.0,138.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33344597428_sort.swc,544.0,2000.0,3113.0,3434.0,2447.0,1896.0,1350.0,918.0,1173.0,441.0,648.0,868.0,1056.0,721.0,710.0,463.0,226.0,161.0,155.0,154.0,90.0,71.0,259.0,263.0,621.0,234.0,204.0,253.0,151.0,88.0,86.0,84.0,91.0,94.0,87.0,93.0,69.0,81.0,89.0,67.0,110.0,79.0,72.0,73.0,93.0,150.0,79.0,70.0,105.0,88.0,76.0,72.0,68.0,75.0,81.0,71.0,77.0,74.0,69.0,72.0,82.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33504726143_sort.swc,182.0,1113.0,1846.0,1539.0,835.0,672.0,559.0,398.0,411.0,533.0,525.0,310.0,188.0,179.0,306.0,331.0,302.0,241.0,203.0,250.0,271.0,97.0,85.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28496423207_sort.swc,300.0,1285.0,3730.0,6289.0,7295.0,4878.0,4269.0,4235.0,3399.0,2186.0,1377.0,761.0,435.0,462.0,328.0,327.0,571.0,393.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30506878514_sort.swc,230.0,1459.0,3440.0,3964.0,2963.0,2387.0,2032.0,1940.0,1631.0,893.0,466.0,495.0,493.0,522.0,451.0,380.0,359.0,366.0,317.0,269.0,268.0,241.0,264.0,257.0,139.0,135.0,125.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4579035351_sort.swc,266.0,989.0,1836.0,1497.0,1333.0,972.0,388.0,336.0,257.0,170.0,116.0,120.0,397.0,204.0,70.0,95.0,245.0,237.0,198.0,188.0,171.0,126.0,86.0,108.0,93.0,120.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35863752155_sort.swc,328.0,433.0,970.0,1633.0,1070.0,989.0,770.0,516.0,449.0,496.0,389.0,214.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29368030158_sort.swc,299.0,1460.0,2830.0,2521.0,1545.0,1500.0,1311.0,858.0,715.0,571.0,437.0,489.0,456.0,314.0,314.0,263.0,98.0,120.0,122.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4450574621_sort.swc,289.0,1134.0,2240.0,3043.0,2169.0,1865.0,1769.0,1651.0,1500.0,1367.0,771.0,457.0,399.0,274.0,190.0,246.0,254.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5800057488_sort.swc,1147.0,1508.0,2169.0,2421.0,2398.0,1978.0,1413.0,785.0,783.0,566.0,366.0,415.0,131.0,195.0,385.0,385.0,501.0,244.0,95.0,86.0,89.0,69.0,82.0,71.0,78.0,90.0,84.0,96.0,77.0,70.0,71.0,83.0,89.0,98.0,67.0,97.0,173.0,158.0,152.0,101.0,68.0,81.0,67.0,70.0,70.0,86.0,89.0,75.0,74.0,75.0,84.0,79.0,91.0,79.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41716445508_sort.swc,232.0,833.0,1343.0,1002.0,1015.0,554.0,282.0,117.0,129.0,102.0,89.0,137.0,82.0,118.0,138.0,96.0,255.0,317.0,136.0,103.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36417071005_sort.swc,275.0,2069.0,3810.0,3406.0,2896.0,2247.0,1699.0,1623.0,987.0,888.0,571.0,838.0,317.0,184.0,121.0,241.0,249.0,225.0,241.0,172.0,333.0,327.0,127.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37766715248_sort.swc,240.0,527.0,1205.0,1871.0,1753.0,1198.0,723.0,337.0,208.0,106.0,103.0,153.0,140.0,90.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205058653_sort.swc,288.0,775.0,1888.0,2078.0,2400.0,2641.0,2023.0,1476.0,959.0,472.0,572.0,654.0,353.0,457.0,376.0,196.0,126.0,148.0,158.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39019217773_sort.swc,342.0,1046.0,1122.0,1149.0,820.0,828.0,413.0,173.0,160.0,184.0,668.0,263.0,174.0,67.0,77.0,67.0,86.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
