Layer,Boundary,Soma_X,Soma_Y
layer_2,left,2.082449641323855,0.468448
layer_2,right,2.6817514577216426,0.468448
layer_2,left,2.0825218234881797,0.468512
layer_2,right,2.6818156318459176,0.468512
layer_2,left,2.082558017162531,0.468544
layer_2,right,2.6818477914165206,0.468544
layer_2,left,2.0829235911455477,0.468864
layer_2,right,2.6821719562193445,0.468864
layer_2,left,2.083108747814846,0.469024
layer_2,right,2.682335712195218,0.469024
layer_2,left,2.0831832300617585,0.469088
layer_2,right,2.682401511083182,0.469088
layer_2,left,2.0836066850705923,0.469696
layer_2,right,2.6827298949950467,0.469696
layer_2,left,2.083619081749838,0.469728
layer_2,right,2.682736970671036,0.469728
layer_2,left,2.084331743224827,0.470624
layer_2,right,2.683308526566304,0.470624
layer_2,left,2.0845041170051903,0.470976
layer_2,right,2.6834237326271584,0.470976
layer_2,left,2.084557386394438,0.471104
layer_2,right,2.683456434570727,0.471104
layer_2,left,2.0851166311801843,0.471776
layer_2,right,2.6839082301614026,0.471776
layer_2,left,2.0854376280109563,0.472192
layer_2,right,2.6841624690204458,0.472192
layer_2,left,2.085451871679451,0.472224
layer_2,right,2.6841717135375203,0.472224
layer_2,left,2.0854661259128227,0.472256
layer_2,right,2.684180979944427,0.472256
layer_2,left,2.085536398855349,0.47232
layer_2,right,2.6842406997459665,0.47232
layer_2,left,2.0856640430290656,0.47248
layer_2,right,2.684342608450033,0.47248
layer_2,left,2.085964448934286,0.472832
layer_2,right,2.6845859862399455,0.472832
layer_2,left,2.0864836797060247,0.473312
layer_2,right,2.685024518838721,0.473312
layer_2,left,2.0865269372220925,0.473344
layer_2,right,2.6850621464342432,0.473344
layer_2,left,2.0866614019797267,0.473536
layer_2,right,2.685165919520047,0.473536
layer_2,left,2.0868983841202415,0.473792
layer_2,right,2.685360477696018,0.473792
layer_2,left,2.087367311600582,0.474144
layer_2,right,2.6857664320180348,0.474144
layer_2,left,2.0877862403904044,0.474528
layer_2,right,2.686118901862911,0.474528
layer_2,left,2.087936242825393,0.474816
layer_2,right,2.6862247870413904,0.474816
layer_2,left,2.088096007266461,0.47504
layer_2,right,2.6863490139970194,0.47504
layer_2,left,2.08811291755877,0.475072
layer_2,right,2.6863610955226016,0.475072
layer_2,left,2.089627547493581,0.476384
layer_2,right,2.687644449119617,0.476384
layer_2,left,2.08976485057044,0.47648
layer_2,right,2.687763658803417,0.47648
layer_2,left,2.090063414880137,0.476736
layer_2,right,2.6880169552129454,0.476736
layer_2,left,2.0903662059668418,0.477088
layer_2,right,2.6882624055830298,0.477088
layer_2,left,2.09079671916656,0.4776
layer_2,right,2.6886102720206337,0.4776
layer_2,left,2.0918253991611224,0.478496
layer_2,right,2.689483529064683,0.478496
layer_2,left,2.09187232978797,0.478528
layer_2,right,2.6895245500904528,0.478528
layer_2,left,2.0920130833213912,0.478624
layer_2,right,2.689647614745642,0.478624
layer_2,left,2.092106885377751,0.478688
layer_2,right,2.689729658721366,0.478688
layer_2,left,2.0925578041120505,0.47904
layer_2,right,2.6901188372682197,0.47904
layer_2,left,2.092856137021022,0.479392
layer_2,right,2.690361279536966,0.479392
layer_2,left,2.0929421979092,0.47952
layer_2,right,2.690427617726638,0.47952
layer_2,left,2.0932313748672846,0.479776
layer_2,right,2.6906737749926584,0.479776
layer_2,left,2.0932751844722506,0.47984
layer_2,right,2.6907076108928756,0.47984
layer_2,left,2.094065741941207,0.480416
layer_2,right,2.6913994882256618,0.480416
layer_2,left,2.094218088041078,0.480544
layer_2,right,2.691530804935775,0.480544
layer_2,left,2.0944074596406677,0.480672
layer_2,right,2.6916986029918464,0.480672
layer_2,left,2.0947460761639127,0.481024
layer_2,right,2.6919813763763996,0.481024
layer_2,left,2.0948393239320153,0.481152
layer_2,right,2.692054472213297,0.481152
layer_2,left,2.0949936004600125,0.48128
layer_2,right,2.692188125848809,0.48128
layer_2,left,2.0950888375834174,0.481344
layer_2,right,2.6922730333985023,0.481344
layer_2,left,2.095290952098713,0.481504
layer_2,right,2.6924496642851703,0.481504
layer_2,left,2.0954459384486577,0.481664
layer_2,right,2.6925793106244083,0.481664
layer_2,left,2.0957316563338426,0.481856
layer_2,right,2.692835198684707,0.481856
layer_2,left,2.095993582583342,0.482048
layer_2,right,2.693067751143083,0.482048
layer_2,left,2.0960654723700207,0.482112
layer_2,right,2.6931298249743407,0.482112
layer_2,left,2.0961014488561305,0.482144
layer_2,right,2.693160901970431,0.482144
layer_2,left,2.0962930987816284,0.482304
layer_2,right,2.6933283041873213,0.482304
layer_2,left,2.0964033804207363,0.482432
layer_2,right,2.6934185897447107,0.482432
layer_2,left,2.096609689113012,0.482624
layer_2,right,2.6935955762888453,0.482624
layer_2,left,2.096721458109806,0.482752
layer_2,right,2.693687115605124,0.482752
layer_2,left,2.097076225195994,0.483072
layer_2,right,2.693993475715217,0.483072
layer_2,left,2.097260032666835,0.483232
layer_2,right,2.694153523269418,0.483232
layer_2,left,2.0974678218399756,0.483488
layer_2,right,2.694319092669668,0.483488
layer_2,left,2.0981030721011873,0.48416
layer_2,right,2.694844892716661,0.48416
layer_2,left,2.0981846867376746,0.484256
layer_2,right,2.694909729761034,0.484256
layer_2,left,2.099555378937591,0.485344
layer_2,right,2.696137094871653,0.485344
layer_2,left,2.099737293840648,0.485536
layer_2,right,2.696287599226598,0.485536
layer_2,left,2.0997661432886465,0.485568
layer_2,right,2.6963109651205315,0.485568
layer_2,left,2.1001558412435446,0.485984
layer_2,right,2.696629872486416,0.485984
layer_2,left,2.100451281686578,0.48624
layer_2,right,2.6968900292852815,0.48624
layer_2,left,2.1007019893399215,0.486496
layer_2,right,2.697097348491117,0.486496
layer_2,left,2.1016834357711716,0.487296
layer_2,right,2.697983489250069,0.487296
layer_2,left,2.1024498515305936,0.487936
layer_2,right,2.6986745427338406,0.487936
layer_2,left,2.102547026446487,0.488032
layer_2,right,2.6987557745584843,0.488032
layer_2,left,2.1027268897343405,0.48816
layer_2,right,2.6989286622119484,0.48816
layer_2,left,2.102759507405887,0.488192
layer_2,right,2.6989560529963073,0.488192
layer_2,left,2.10321115216445,0.488576
layer_2,right,2.699362839065184,0.488576
layer_2,left,2.1034565326167254,0.488736
layer_2,right,2.6996084263384064,0.488736
layer_2,left,2.1041012599453888,0.489248
layer_2,right,2.7002129779599136,0.489248
layer_2,left,2.104523108217284,0.489568
layer_2,right,2.700619550554941,0.489568
layer_2,left,2.105015880878426,0.48992
layer_2,right,2.701110574277195,0.48992
layer_2,left,2.1064140476897033,0.491008
layer_2,right,2.7024776869694587,0.491008
layer_2,left,2.1067040267552604,0.4912
layer_2,right,2.70278754686989,0.4912
layer_2,left,2.106752242269909,0.491232
layer_2,right,2.702839273898419,0.491232
layer_2,left,2.107147737320989,0.49152
layer_2,right,2.7032492362984626,0.49152
layer_2,left,2.108502312651507,0.492544
layer_2,right,2.704656585122966,0.492544
layer_2,left,2.1085500148087704,0.492576
layer_2,right,2.70471003592793,0.492576
layer_2,left,2.108645331080112,0.49264
layer_2,right,2.7048170297960787,0.49264
layer_2,left,2.109109395688669,0.49296
layer_2,right,2.705335771835461,0.49296
layer_2,left,2.10924072128808,0.493056
layer_2,right,2.705479490394134,0.493056
layer_2,left,2.1093613651197725,0.493152
layer_2,right,2.7056056604145273,0.493152
layer_2,left,2.109739323614375,0.493408
layer_2,right,2.706039713877659,0.493408
layer_2,left,2.10987037990692,0.493504
layer_2,right,2.7061853090896775,0.493504
layer_2,left,2.1100332179248737,0.493632
layer_2,right,2.7063595547379427,0.493632
layer_2,left,2.1101643303504973,0.493728
layer_2,right,2.706506219432803,0.493728
layer_2,left,2.110275367498822,0.493824
layer_2,right,2.7066182936019176,0.493824
layer_2,left,2.110312438930554,0.493856
layer_2,right,2.7066557867191725,0.493856
layer_2,left,2.111404763936245,0.494688
layer_2,right,2.7078693661669653,0.494688
layer_2,left,2.111451743374142,0.49472
layer_2,right,2.70792560080193,0.49472
layer_2,left,2.1118006794774704,0.495008
layer_2,right,2.7082990652369032,0.495008
layer_2,left,2.1120283595773475,0.4952
layer_2,right,2.7085400605276484,0.4952
layer_2,left,2.1122367924101986,0.49536
layer_2,right,2.708776273013156,0.49536
layer_2,left,2.1132103933557445,0.496096
layer_2,right,2.7099033849953615,0.496096
layer_2,left,2.1137941303491528,0.496544
layer_2,right,2.7105827249152585,0.496544
layer_2,left,2.1143221206536014,0.496928
layer_2,right,2.7112238956588315,0.496928
layer_2,left,2.1148948486972614,0.497376
layer_2,right,2.711895420331825,0.497376
layer_2,left,2.1150603163933854,0.497504
layer_2,right,2.7120919827447985,0.497504
layer_2,left,2.115143170924695,0.497568
layer_2,right,2.712190688152519,0.497568
layer_2,left,2.11532028460538,0.497696
layer_2,right,2.7124106096773835,0.497696
layer_2,left,2.115790646611392,0.498048
layer_2,right,2.712985632104304,0.498048
layer_2,left,2.1161650341169325,0.498336
layer_2,right,2.713438502474452,0.498336
layer_2,left,2.116285643986348,0.498432
layer_2,right,2.713581764589169,0.498432
layer_2,left,2.1167100520693514,0.498752
layer_2,right,2.714104660691476,0.498752
layer_2,left,2.117840291279148,0.499584
layer_2,right,2.715527575919332,0.499584
layer_2,left,2.1182133859267194,0.499872
layer_2,right,2.7159878456180473,0.499872
layer_2,left,2.118578412328888,0.500128
layer_2,right,2.716463247142429,0.500128
layer_2,left,2.119017233552595,0.500448
layer_2,right,2.717024614826064,0.500448
layer_2,left,2.1192284794086325,0.500608
layer_2,right,2.717290252379032,0.500608
layer_2,left,2.1193132987772536,0.500672
layer_2,right,2.7173971748862096,0.500672
layer_2,left,2.1196810491356546,0.500928
layer_2,right,2.7178794310604575,0.500928
layer_2,left,2.119823656965731,0.501024
layer_2,right,2.718068446664176,0.501024
layer_2,left,2.1206725082303812,0.5016
layer_2,right,2.719178349523757,0.5016
layer_2,left,2.1210534129596677,0.501856
layer_2,right,2.719668707986004,0.501856
layer_2,left,2.121237047856449,0.501984
layer_2,right,2.719903806332486,0.501984
layer_2,left,2.123192786633879,0.503328
layer_2,right,2.7223582414031733,0.503328
layer_2,left,2.1232828143528755,0.503392
layer_2,right,2.722472822054241,0.503392
layer_2,left,2.1239576965108045,0.503872
layer_2,right,2.723338800731157,0.503872
layer_2,left,2.124150930290995,0.504
layer_2,right,2.7235678696762777,0.504
layer_2,left,2.1245187534883194,0.504256
layer_2,right,2.7240320001296023,0.504256
layer_2,left,2.1247009693591488,0.504384
layer_2,right,2.7242665954266942,0.504384
layer_2,left,2.124940292641096,0.504544
layer_2,right,2.724551090477129,0.504544
layer_2,left,2.125325934884204,0.5048
layer_2,right,2.7249996629039863,0.5048
layer_2,left,2.125607193687334,0.504992
layer_2,right,2.725344606333577,0.504992
layer_2,left,2.125936788084569,0.505216
layer_2,right,2.7257465292474903,0.505216
layer_2,left,2.1260776291957795,0.505312
layer_2,right,2.725920319605559,0.505312
layer_2,left,2.126371218838838,0.505504
layer_2,right,2.72624304374328,0.505504
layer_2,left,2.126420212526556,0.505536
layer_2,right,2.7262963813521814,0.505536
layer_2,left,2.1266065195375377,0.505664
layer_2,right,2.726532344419715,0.505664
layer_2,left,2.1268426623131464,0.505824
layer_2,right,2.7268220963936294,0.505824
layer_2,left,2.1268917854076905,0.505856
layer_2,right,2.726874866774198,0.505856
layer_2,left,2.126990086798387,0.50592
layer_2,right,2.726980021686205,0.50592
layer_2,left,2.127133809541229,0.506016
layer_2,right,2.727148756999223,0.506016
layer_2,left,2.127183031991955,0.506048
layer_2,right,2.7272009073218832,0.506048
layer_2,left,2.1273801094008054,0.506176
layer_2,right,2.727408247904528,0.506176
layer_2,left,2.127429425942738,0.506208
layer_2,right,2.727459771127993,0.506208
layer_2,left,2.12766743026953,0.506368
layer_2,right,2.727747163882872,0.506368
layer_2,left,2.1279029209809,0.506528
layer_2,right,2.728049311915016,0.506528
layer_2,left,2.1280954373532737,0.506656
layer_2,right,2.7282773197361387,0.506656
layer_2,left,2.128287447153337,0.506784
layer_2,right,2.7285104975768983,0.506784
layer_2,left,2.1283350620005956,0.506816
layer_2,right,2.7285714979850293,0.506816
layer_2,left,2.128674136089767,0.50704
layer_2,right,2.7289721831652405,0.50704
layer_2,left,2.129317850064423,0.507456
layer_2,right,2.729635868512512,0.507456
layer_2,left,2.129514189736304,0.507584
layer_2,right,2.7298545731374886,0.507584
layer_2,left,2.1295633371540275,0.507616
layer_2,right,2.7299091660491444,0.507616
layer_2,left,2.129954512701955,0.507872
layer_2,right,2.7303720603082207,0.507872
layer_2,left,2.1304458463244837,0.508192
layer_2,right,2.7309668103465756,0.508192
layer_2,left,2.130496072049345,0.508224
layer_2,right,2.73101377578325,0.508224
layer_2,left,2.130545811521693,0.508256
layer_2,right,2.7310681267298698,0.508256
layer_2,left,2.1305950913690865,0.508288
layer_2,right,2.7311299986218933,0.508288
layer_2,left,2.1314461474933255,0.508832
layer_2,right,2.732023590924086,0.508832
layer_2,left,2.1315458874784756,0.508896
layer_2,right,2.7321473917325108,0.508896
layer_2,left,2.1316959286993202,0.508992
layer_2,right,2.732333582634268,0.508992
layer_2,left,2.1326570661551525,0.5096
layer_2,right,2.7334394542238463,0.5096
layer_2,left,2.1327591298079476,0.509664
layer_2,right,2.733565200998497,0.509664
layer_2,left,2.132963417858737,0.509792
layer_2,right,2.7337877744152763,0.509792
layer_2,left,2.1338376213108035,0.510336
layer_2,right,2.734748670876475,0.510336
layer_2,left,2.1367637240731288,0.512128
layer_2,right,2.737606386441061,0.512128
layer_2,left,2.137085698867542,0.51232
layer_2,right,2.7379707130408373,0.51232
layer_2,left,2.1375720666100206,0.512608
layer_2,right,2.7385254915818558,0.512608
layer_2,left,2.137734327923754,0.512704
layer_2,right,2.7387020213360906,0.512704
layer_2,left,2.138263679959281,0.513024
layer_2,right,2.739104800929008,0.513024
layer_2,left,2.1385307431398646,0.513184
layer_2,right,2.739324188984431,0.513184
layer_2,left,2.1386897602274226,0.51328
layer_2,right,2.739430935778972,0.51328
layer_2,left,2.1401414007225803,0.514144
layer_2,right,2.7405067137929926,0.514144
layer_2,left,2.1404116018710466,0.514304
layer_2,right,2.7406776910537083,0.514304
layer_2,left,2.140791519153806,0.514528
layer_2,right,2.7409158904473947,0.514528
layer_2,left,2.1412859801135773,0.514816
layer_2,right,2.7413402681880066,0.514816
layer_2,left,2.1417838518374883,0.515104
layer_2,right,2.74180357303801,0.515104
layer_2,left,2.1422307099751547,0.51536
layer_2,right,2.7422747618874306,0.51536
layer_2,left,2.1425061356020323,0.51552
layer_2,right,2.7424527669331797,0.51552
layer_2,left,2.1435103507232824,0.516096
layer_2,right,2.7432754331076845,0.516096
layer_2,left,2.1439564645154565,0.516352
layer_2,right,2.7435618180891934,0.516352
layer_2,left,2.1440131532553828,0.516384
layer_2,right,2.743621825199977,0.516384
layer_2,left,2.1445743327089946,0.516704
layer_2,right,2.743999398305724,0.516704
layer_2,left,2.144745078392304,0.5168
layer_2,right,2.7441787001529843,0.5168
layer_2,left,2.1450294789592768,0.51696
layer_2,right,2.7444500688104645,0.51696
layer_2,left,2.1450866374133066,0.516992
layer_2,right,2.7445099608211425,0.516992
layer_2,left,2.1460064830577474,0.517504
layer_2,right,2.745471931194179,0.517504
layer_2,left,2.1460643031546582,0.517536
layer_2,right,2.7455322797548187,0.517536
layer_2,left,2.1464660516201315,0.51776
layer_2,right,2.745881610883224,0.51776
layer_2,left,2.1468063207875545,0.517952
layer_2,right,2.746082391236191,0.517952
layer_2,left,2.1469197883066973,0.518016
layer_2,right,2.7461445357796515,0.518016
layer_2,left,2.147033407015772,0.51808
layer_2,right,2.746206740767359,0.51808
layer_2,left,2.147090900015436,0.518112
layer_2,right,2.7462522974592587,0.518112
layer_2,left,2.147149057383107,0.518144
layer_2,right,2.7463123082072327,0.518144
layer_2,left,2.14720725170739,0.518176
layer_2,right,2.746372344132647,0.518176
layer_2,left,2.147437622777038,0.518304
layer_2,right,2.7465544286848393,0.518304
layer_2,left,2.1476126883750735,0.5184
layer_2,right,2.7467346056533644,0.5184
layer_2,left,2.1476711161837176,0.518432
layer_2,right,2.7467947136707966,0.518432
layer_2,left,2.14778808005535,0.518496
layer_2,right,2.746915002373061,0.518496
layer_2,left,2.147846615874271,0.518528
layer_2,right,2.7469751827487143,0.518528
layer_2,left,2.1487232521339803,0.519008
layer_2,right,2.747790067111448,0.519008
layer_2,left,2.1494153739543407,0.519392
layer_2,right,2.74821458257199,0.519392
