Filename,Soma_X,Soma_Y,Soma_Z,LCC_Node_Proportion,C3 agglomeration id,Cell type,Cell body layer old, E count all inputs, I count all inputs, E count layer 1, I count layer 1, E count layer 2, I count layer 2, E count layer 3, I count layer 3, E count layer 4, I count layer 4, E count layer 5, I count layer 5, E count layer 6, I count layer 6, E count white matter, I count white matter,Soma_x,Soma_y,Soma_z,Cell body layer
1698301804,2742270,711936,104841,,1698301804,pyramidal neuron,layer_2,4829,1549,892,379,3937,1170,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4171550766,2460510,1293150,142395,,4171550766,pyramidal neuron,layer_3,4262,1218,0,0,113,44,3275,1014,862,158,12,2,0,0,0,0,,,,layer_3
58251231259,2367390,1481660,127578,,58251231259,interneuron,layer_4,78,84,0,0,0,0,0,0,76,84,2,0,0,0,0,0,,,,layer_4
29256815178,3081090,1007650,100584,,29256815178,pyramidal neuron,layer_2,1166,397,262,93,904,304,0,0,0,0,0,0,0,0,0,0,,,,layer_2
38974495455,1694880,1091740,158235,,38974495455,pyramidal neuron,layer_5,178,105,0,0,0,0,14,14,47,32,117,59,0,0,0,0,,,,layer_5
33535360784,2601790,1995460,142395,,33535360784,pyramidal neuron,layer_4,630,285,0,0,0,0,244,92,309,175,77,18,0,0,0,0,,,,layer_4
39155357656,3074050,1195970,69234,,39155357656,interneuron,layer_2,274,179,16,9,258,170,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5188319652,1867780,1514690,46233,,5188319652,interneuron,layer_5,165,70,0,0,0,0,0,0,0,0,165,70,0,0,0,0,,,,layer_5
5482034319,2068480,1946240,167046,,5482034319,excitatory/spiny neuron with atypical tree,layer_4,125,55,0,0,0,0,0,0,125,55,0,0,0,0,0,0,,,,layer_5
5339936592,3298980,1525890,50655,,5339936592,interneuron,layer_2,385,219,0,0,385,219,0,0,0,0,0,0,0,0,0,0,,,,layer_2
36589289725,2190110,579264,171897,,36589289725,excitatory/spiny neuron with atypical tree,layer_3,1625,483,0,0,24,7,1601,476,0,0,0,0,0,0,0,0,,,,layer_2
42108919642,2741250,2021540,141306,,42108919642,spiny stellate neuron,layer_4,5499,1223,0,0,0,0,1912,355,3579,865,8,3,0,0,0,0,,,,layer_4
3927202010,3167840,2051810,130086,,3927202010,interneuron,layer_2,97,144,0,0,97,144,0,0,0,0,0,0,0,0,0,0,,,,layer_3
32967307849,2697660,1854690,69894,,32967307849,pyramidal neuron,layer_4,1244,473,0,0,17,12,657,217,509,223,61,21,0,0,0,0,,,,layer_4
5289372887,1730780,1636290,160908,,5289372887,pyramidal neuron,layer_6,1437,450,0,0,0,0,0,0,0,0,911,253,526,197,0,0,,,,layer_6
28993412320,3152740,1237120,32769,,28993412320,pyramidal neuron,layer_2,1239,395,76,32,1163,363,0,0,0,0,0,0,0,0,0,0,,,,layer_2
36722553345,2748380,707616,164109,,36722553345,pyramidal neuron,layer_2,842,286,0,0,842,286,0,0,0,0,0,0,0,0,0,0,,,,layer_2
33672886607,957888,1991330,108042,,33672886607,interneuron,white_matter,21,73,0,0,0,0,0,0,0,0,0,0,0,0,21,73,,,,white_matter
69243140765,2658240,2034820,147840,,69243140765,interneuron,layer_4,648,285,0,0,0,0,235,109,413,176,0,0,0,0,0,0,,,,layer_4
6093173576,2352900,1658270,77880,,6093173576,pyramidal neuron,layer_5,790,462,0,0,0,0,99,62,201,94,490,306,0,0,0,0,,,,layer_5
30647820992,1617440,1265950,89397,,30647820992,interneuron,layer_5,459,206,0,0,0,0,0,0,59,10,400,196,0,0,0,0,,,,layer_5
99698345354,2988220,884320,171006,,99698345354,unclassified neuron,layer_2,1,8,0,0,1,8,0,0,0,0,0,0,0,0,0,0,,,,layer_2
42256916348,3307040,1914660,113190,,42256916348,interneuron,layer_2,794,279,0,0,794,279,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3752880740,3243550,1168610,6039,,3752880740,pyramidal neuron,layer_2,309,141,14,2,295,139,0,0,0,0,0,0,0,0,0,0,,,,layer_2
91945330229,933280,1142880,156024,,91945330229,pyramidal neuron,layer_6,3,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,,,,layer_6
4661676099,1274180,1422210,75504,,4661676099,pyramidal neuron,layer_6,1549,592,0,0,0,0,99,38,134,36,419,105,897,413,0,0,,,,layer_6
42745435940,1767230,2042850,71742,,42745435940,interneuron,layer_6,460,355,0,0,0,0,0,0,0,0,275,201,149,143,36,11,,,,layer_6
4885042202,2154750,1596030,76692,,4885042202,interneuron,layer_4,302,209,0,0,0,0,86,42,216,167,0,0,0,0,0,0,,,,layer_5
38639181498,1497250,1058820,77352,,38639181498,unclassified neuron,layer_5,40,44,0,0,0,0,0,0,0,0,40,44,0,0,0,0,,,,layer_5
1915126128,2374460,752448,93258,,1915126128,pyramidal neuron,layer_3,4845,1302,67,46,1055,238,3723,1018,0,0,0,0,0,0,0,0,,,,layer_3
39193291822,1802300,1301440,134475,,39193291822,pyramidal neuron,layer_5,306,213,0,0,0,0,0,0,0,0,306,213,0,0,0,0,,,,layer_5
28654757106,1868860,795520,143385,,28654757106,pyramidal neuron,layer_3,1823,552,0,0,0,0,1739,530,84,22,0,0,0,0,0,0,,,,layer_3
4029162155,3170140,1224900,21417,,4029162155,interneuron,layer_2,393,152,0,0,393,152,0,0,0,0,0,0,0,0,0,0,,,,layer_2
41701683757,2733790,1974140,113520,,41701683757,pyramidal neuron,layer_4,1156,373,0,0,0,0,651,202,497,170,8,1,0,0,0,0,,,,layer_4
5463490638,1646620,1467900,143814,,5463490638,pyramidal neuron,layer_6,1841,715,0,0,0,0,92,45,65,36,546,157,1126,474,12,3,,,,layer_6
2848772571,2905410,978752,115764,,2848772571,pyramidal neuron,layer_2,4386,1333,549,211,3647,1070,190,52,0,0,0,0,0,0,0,0,,,,layer_2
39719890447,2349920,1288380,144573,,39719890447,interneuron,layer_4,177,118,0,0,0,0,58,37,119,81,0,0,0,0,0,0,,,,layer_4
6350852246,1426820,1707970,167244,,6350852246,excitatory/spiny neuron with atypical tree,layer_6,445,127,0,0,0,0,0,0,0,0,0,0,275,84,170,43,,,,layer_6
6238937868,1860990,1876740,133023,,6238937868,pyramidal neuron,layer_6,3071,880,0,0,0,0,197,69,218,65,1669,378,987,368,0,0,,,,layer_6
1727605450,2833860,647104,43164,,1727605450,interneuron,layer_2,49,46,0,0,49,46,0,0,0,0,0,0,0,0,0,0,,,,layer_2
31252275353,3475040,1354210,82005,,31252275353,unclassified neuron,layer_1,113,81,111,79,2,2,0,0,0,0,0,0,0,0,0,0,,,,layer_1
5602958564,3518210,1679900,34947,,5602958564,interneuron,layer_2,436,398,185,135,251,263,0,0,0,0,0,0,0,0,0,0,,,,layer_2
32442780745,2500700,1760830,101607,,32442780745,pyramidal neuron,layer_4,1283,440,0,0,0,0,294,90,747,283,242,67,0,0,0,0,,,,layer_4
34284769721,1105600,2147520,126621,,34284769721,pyramidal neuron,white_matter,1128,408,0,0,0,0,0,0,0,0,0,0,0,0,1128,408,,,,white_matter
31085647719,1803620,1389120,111309,,31085647719,pyramidal neuron,layer_5,216,117,0,0,0,0,0,0,9,3,207,114,0,0,0,0,,,,layer_5
29252784657,2071840,841248,171501,,29252784657,excitatory/spiny neuron with atypical tree,layer_3,1741,457,0,0,0,0,1741,457,0,0,0,0,0,0,0,0,,,,layer_3
36913067348,2799620,713120,116556,,36913067348,pyramidal neuron,layer_2,456,169,60,14,396,155,0,0,0,0,0,0,0,0,0,0,,,,layer_2
33517312799,2091840,1994140,77418,,33517312799,excitatory/spiny neuron with atypical tree,layer_5,2619,985,0,0,42,20,184,92,158,66,1661,647,574,160,0,0,,,,layer_5
31868217525,1055420,1550430,141603,,31868217525,interneuron,white_matter,517,374,0,0,0,0,0,0,0,0,0,0,49,38,468,336,,,,white_matter
78848568480,2068100,2226110,138369,,78848568480,unclassified neuron,layer_6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,layer_6
30491984903,2399710,1452100,75570,,30491984903,pyramidal neuron,layer_4,731,379,0,0,40,19,426,176,224,171,41,13,0,0,0,0,,,,layer_4
3082460944,3071260,1057470,53823,,3082460944,pyramidal neuron,layer_2,509,232,110,48,399,184,0,0,0,0,0,0,0,0,0,0,,,,layer_2
38947015685,2017980,1168930,171633,,38947015685,excitatory/spiny neuron with atypical tree,layer_4,419,143,0,0,0,0,0,0,278,111,141,32,0,0,0,0,,,,layer_4
33068711566,2623100,1690460,155265,,33068711566,excitatory/spiny neuron with atypical tree,layer_4,673,250,0,0,0,0,12,3,661,247,0,0,0,0,0,0,,,,layer_4
37335401794,2982780,785696,122166,,37335401794,interneuron,layer_2,598,231,321,137,277,94,0,0,0,0,0,0,0,0,0,0,,,,layer_2
1086242342,2682820,684416,36993,,1086242342,pyramidal neuron,layer_2,942,339,152,72,790,267,0,0,0,0,0,0,0,0,0,0,,,,layer_2
621478193,2854850,422784,8844,,621478193,interneuron,layer_1,78,133,78,133,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
32006576283,2822660,1582590,75834,,32006576283,interneuron,layer_3,627,248,0,0,0,0,627,248,0,0,0,0,0,0,0,0,,,,layer_3
2047309797,2677410,739808,168432,,2047309797,interneuron,layer_2,930,358,0,0,713,303,217,55,0,0,0,0,0,0,0,0,,,,layer_2
36226411717,2360030,487296,81939,,36226411717,interneuron,layer_2,160,169,0,0,160,169,0,0,0,0,0,0,0,0,0,0,,,,layer_2
36358828606,2702270,621600,117513,,36358828606,pyramidal neuron,layer_2,556,241,85,42,471,199,0,0,0,0,0,0,0,0,0,0,,,,layer_2
16339994493,2067260,2059170,71082,,16339994493,excitatory/spiny neuron with atypical tree,layer_5,1288,407,0,0,0,0,0,0,0,0,666,257,622,150,0,0,,,,layer_5
6441829812,2336900,1916610,93060,,6441829812,pyramidal neuron,layer_5,3660,1374,0,0,0,0,353,126,927,234,2380,1014,0,0,0,0,,,,layer_5
33544164420,1481180,1931260,94512,,33544164420,spiny stellate neuron,white_matter,782,244,0,0,0,0,0,0,0,0,0,0,139,21,643,223,,,,white_matter
2018165185,2710820,868192,68871,,2018165185,pyramidal neuron,layer_2,2264,688,222,93,1827,552,215,43,0,0,0,0,0,0,0,0,,,,layer_2
5902557309,2092990,1872130,169224,,5902557309,pyramidal neuron,layer_5,4523,1285,0,0,9,3,338,119,183,62,3696,1051,289,47,8,3,,,,layer_5
4079067680,1966460,1144800,143517,,4079067680,pyramidal neuron,layer_6,6,23,0,0,0,0,0,0,0,0,0,0,6,23,0,0,,,,layer_4
31207800424,3197340,1369440,94182,,31207800424,pyramidal neuron,layer_2,1507,550,105,22,1388,524,14,4,0,0,0,0,0,0,0,0,,,,layer_2
30987382736,2877280,1264610,156255,,30987382736,pyramidal neuron,layer_3,836,240,0,0,52,9,784,231,0,0,0,0,0,0,0,0,,,,layer_3
39820782242,2273860,1447810,157080,,39820782242,unclassified neuron,layer_4,416,205,0,0,0,0,59,28,194,111,163,66,0,0,0,0,,,,layer_4
32235198989,1792380,1620130,92466,,32235198989,interneuron,layer_5,254,116,0,0,0,0,0,0,0,0,192,91,62,25,0,0,,,,layer_5
4929590518,2616100,1461890,48906,,4929590518,pyramidal neuron,layer_4,524,278,0,0,0,0,105,54,419,224,0,0,0,0,0,0,,,,layer_4
39135236280,1804510,1209950,162789,,39135236280,interneuron,layer_5,440,209,0,0,0,0,0,0,0,0,440,209,0,0,0,0,,,,layer_5
72703197384,1523650,761696,140613,,72703197384,unclassified neuron,layer_3,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,,,layer_3
5158051474,1561020,1635260,88572,,5158051474,pyramidal neuron,layer_6,5615,1403,0,0,0,0,0,0,0,0,1669,347,3826,1037,120,19,,,,layer_6
78977539729,1646400,2249630,139821,,78977539729,pyramidal neuron,white_matter,13,89,0,0,0,0,0,0,0,0,0,0,0,0,13,89,,,,white_matter
31854668104,1183940,1639520,136026,,31854668104,pyramidal neuron,white_matter,797,309,0,0,0,0,0,0,0,0,0,0,353,95,444,214,,,,white_matter
6384785095,2533440,1862880,90783,,6384785095,pyramidal neuron,layer_4,2505,876,0,0,73,41,841,286,646,335,945,214,0,0,0,0,,,,layer_4
5365955112,1750460,1118370,4983,,5365955112,pyramidal neuron,layer_5,4182,1806,0,0,57,23,325,119,786,210,3014,1454,0,0,0,0,,,,layer_5
3228281885,3146020,1139580,24024,,3228281885,pyramidal neuron,layer_2,911,441,0,0,911,441,0,0,0,0,0,0,0,0,0,0,,,,layer_2
32632360810,2595390,1894980,154770,,32632360810,pyramidal neuron,layer_4,1982,627,0,0,0,0,596,145,977,377,409,105,0,0,0,0,,,,layer_4
5507542569,1574940,1633630,130218,,5507542569,pyramidal neuron,layer_6,2152,665,0,0,0,0,0,0,0,0,389,62,1726,597,37,6,,,,layer_6
5657551964,2581600,1713920,26136,,5657551964,pyramidal neuron,layer_4,868,390,0,0,76,42,583,190,209,158,0,0,0,0,0,0,,,,layer_4
55577014606,3393500,938528,104610,,55577014606,interneuron,layer_1,77,113,77,113,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
39095581060,2659490,1196350,149655,,39095581060,interneuron,layer_3,154,143,0,0,0,0,154,143,0,0,0,0,0,0,0,0,,,,layer_3
37520467839,2177180,812896,73755,,37520467839,pyramidal neuron,layer_3,1106,274,0,0,0,0,1106,274,0,0,0,0,0,0,0,0,,,,layer_3
5811155862,1090240,1732420,12375,,5811155862,unclassified neuron,white_matter,643,382,0,0,0,0,0,0,0,0,0,0,0,0,643,382,,,,white_matter
2221031389,2479940,800928,65274,,2221031389,interneuron,layer_3,581,249,0,0,0,0,581,249,0,0,0,0,0,0,0,0,,,,layer_3
5730805815,2668580,1752670,26697,,5730805815,interneuron,layer_4,516,296,0,0,0,0,390,197,126,99,0,0,0,0,0,0,,,,layer_4
39505007527,3237950,1280420,134904,,39505007527,excitatory/spiny neuron with atypical tree,layer_2,164,62,0,0,164,62,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5350609543,2393570,1562590,19371,,5350609543,interneuron,layer_4,52,63,0,0,0,0,0,0,52,63,0,0,0,0,0,0,,,,layer_4
31609254143,1908990,1440450,134145,,31609254143,interneuron,layer_5,480,181,0,0,0,0,0,0,0,0,480,181,0,0,0,0,,,,layer_5
5276963335,2051200,1629120,2508,,5276963335,pyramidal neuron,layer_5,572,182,0,0,0,0,0,0,51,7,521,175,0,0,0,0,,,,layer_5
3417423656,3092770,1140480,46530,,3417423656,pyramidal neuron,layer_2,349,144,0,0,349,144,0,0,0,0,0,0,0,0,0,0,,,,layer_2
33345050064,2029060,2017310,162723,,33345050064,excitatory/spiny neuron with atypical tree,layer_5,3708,965,0,0,0,0,0,0,93,22,2194,559,1385,373,36,11,,,,layer_5
4376022029,2641470,1405570,73821,,4376022029,pyramidal neuron,layer_3,6205,2074,0,0,150,59,5853,1981,202,34,0,0,0,0,0,0,,,,layer_3
39023934118,3407200,1065180,91971,,39023934118,interneuron,layer_2,1966,526,0,0,1484,412,482,114,0,0,0,0,0,0,0,0,,,,layer_1
29819215143,1906050,1058500,70719,,29819215143,pyramidal neuron,layer_4,143,102,0,0,0,0,39,28,104,74,0,0,0,0,0,0,,,,layer_4
3664807207,3103200,1184860,57024,,3664807207,pyramidal neuron,layer_2,1721,649,114,45,1582,601,25,3,0,0,0,0,0,0,0,0,,,,layer_2
4156233180,2250780,1268740,64746,,4156233180,interneuron,layer_4,618,276,0,0,0,0,50,32,568,244,0,0,0,0,0,0,,,,layer_4
36052805842,2609980,503392,128799,,36052805842,pyramidal neuron,layer_2,998,381,201,82,797,299,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4217309053,3036580,1389600,44286,,4217309053,pyramidal neuron,layer_2,4330,1275,367,87,1935,592,2028,596,0,0,0,0,0,0,0,0,,,,layer_2
42555083540,1481760,2134620,158367,,42555083540,pyramidal neuron,white_matter,742,312,0,0,0,0,0,0,0,0,0,0,242,81,500,231,,,,white_matter
5365270128,2344960,1513820,129591,,5365270128,pyramidal neuron,layer_4,829,309,0,0,0,0,107,27,378,190,344,92,0,0,0,0,,,,layer_4
5107737188,3187070,1639520,6996,,5107737188,pyramidal neuron,layer_2,1294,561,64,23,1230,537,0,1,0,0,0,0,0,0,0,0,,,,layer_2
5629314180,2579010,700384,172953,,5629314180,interneuron,layer_3,638,319,0,0,0,0,331,184,307,135,0,0,0,0,0,0,,,,layer_2
31128530635,1703780,1390560,168036,,31128530635,pyramidal neuron,layer_5,1088,392,0,0,0,0,0,0,8,1,1045,380,35,11,0,0,,,,layer_5
3342899266,2629180,1123390,46200,,3342899266,interneuron,layer_3,741,513,0,0,0,0,741,513,0,0,0,0,0,0,0,0,,,,layer_3
33517254263,1665790,1987840,135234,,33517254263,pyramidal neuron,layer_6,2803,908,0,0,0,0,180,62,124,32,424,122,1530,543,545,149,,,,layer_6
2223763106,3110620,959808,8349,,2223763106,pyramidal neuron,layer_2,2731,1186,1891,800,840,386,0,0,0,0,0,0,0,0,0,0,,,,layer_2
29457357820,2288320,1034110,114444,,29457357820,pyramidal neuron,layer_3,3784,1167,0,0,223,49,3461,1100,100,18,0,0,0,0,0,0,,,,layer_3
31244738917,1589860,1467620,116721,,31244738917,interneuron,layer_5,3936,1357,0,0,0,0,0,0,0,0,2452,950,1484,407,0,0,,,,layer_5
4244146885,2384700,1221700,147048,,4244146885,pyramidal neuron,layer_3,3925,1218,0,0,0,0,3061,1051,850,162,14,5,0,0,0,0,,,,layer_3
37813407383,2527040,828096,122232,,37813407383,interneuron,layer_3,375,156,0,0,0,0,375,156,0,0,0,0,0,0,0,0,,,,layer_3
56623116404,2731260,1077540,171402,,56623116404,interneuron,layer_3,320,301,0,0,52,49,268,252,0,0,0,0,0,0,0,0,,,,layer_3
30226437859,1981180,966528,108735,,30226437859,interneuron,layer_3,1296,374,0,0,0,0,258,131,934,215,104,28,0,0,0,0,,,,layer_3
29310823574,2176480,915456,171501,,29310823574,pyramidal neuron,layer_3,1558,434,0,0,0,0,1551,434,7,0,0,0,0,0,0,0,,,,layer_3
29702247459,1788830,1019900,109692,,29702247459,unclassified neuron,layer_4,731,299,0,0,0,0,97,30,487,225,147,44,0,0,0,0,,,,layer_4
89856118297,2644290,605184,170841,,89856118297,interneuron,layer_2,115,55,0,0,115,55,0,0,0,0,0,0,0,0,0,0,,,,layer_2
6383980634,2377600,1867810,153747,,6383980634,pyramidal neuron,layer_5,3181,1224,0,0,0,0,0,0,463,112,2718,1112,0,0,0,0,,,,layer_5
3734089040,2453020,1245570,57750,,3734089040,pyramidal neuron,layer_3,3482,971,35,19,252,78,2539,766,656,108,0,0,0,0,0,0,,,,layer_3
4389309973,2332670,1318720,126852,,4389309973,pyramidal neuron,layer_4,690,326,0,0,0,0,329,111,361,215,0,0,0,0,0,0,,,,layer_4
33256144637,2253790,1950180,134640,,33256144637,pyramidal neuron,layer_5,1519,796,0,0,0,0,0,0,0,0,1519,796,0,0,0,0,,,,layer_5
29168391247,2872800,905760,76098,,29168391247,interneuron,layer_2,400,261,0,0,400,261,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4519025199,2074020,1285860,152196,,4519025199,excitatory/spiny neuron with atypical tree,layer_4,535,348,0,0,0,0,0,0,254,173,281,175,0,0,0,0,,,,layer_4
3095222730,2646270,978176,113751,,3095222730,pyramidal neuron,layer_3,6840,1714,290,102,1593,332,4957,1280,0,0,0,0,0,0,0,0,,,,layer_3
50889903035,3436290,1891040,90849,,50889903035,pyramidal neuron,layer_2,2,11,0,0,2,11,0,0,0,0,0,0,0,0,0,0,,,,layer_2
29397334271,1974430,949088,90453,,29397334271,interneuron,layer_3,463,258,0,0,0,0,311,173,152,85,0,0,0,0,0,0,,,,layer_3
3561243325,2855620,1326780,88671,,3561243325,pyramidal neuron,layer_3,4728,1760,78,40,845,296,3805,1424,0,0,0,0,0,0,0,0,,,,layer_3
7109271574,1708900,2010720,45606,,7109271574,interneuron,layer_6,866,446,0,0,0,0,0,0,0,0,0,0,845,431,21,15,,,,layer_6
4786324817,3128580,1439780,9504,,4786324817,interneuron,layer_2,308,309,0,0,223,254,85,55,0,0,0,0,0,0,0,0,,,,layer_2
51282595940,3354780,1970020,80256,,51282595940,interneuron,layer_2,5,6,0,0,5,6,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5105414903,2900990,1266210,35937,,5105414903,pyramidal neuron,layer_3,3151,851,0,0,104,28,3047,823,0,0,0,0,0,0,0,0,,,,layer_3
19881423099,3039520,824384,37191,,19881423099,interneuron,layer_2,74,74,9,5,65,69,0,0,0,0,0,0,0,0,0,0,,,,layer_2
66164548582,946912,1305090,116820,,66164548582,pyramidal neuron,layer_6,4,6,0,0,0,0,0,0,0,0,0,0,4,6,0,0,,,,layer_6
36183061023,2422980,527904,142923,,36183061023,interneuron,layer_2,1029,574,0,0,885,516,144,58,0,0,0,0,0,0,0,0,,,,layer_2
5934357455,2779740,1761340,76428,,5934357455,pyramidal neuron,layer_3,6859,1693,0,0,107,28,5716,1533,1036,132,0,0,0,0,0,0,,,,layer_3
5800568720,2084770,1782530,28809,,5800568720,pyramidal neuron,layer_5,2453,540,0,0,0,0,0,0,0,0,2445,538,8,2,0,0,,,,layer_5
3354273161,1885630,1079840,14751,,3354273161,unclassified neuron,layer_4,278,114,0,0,0,0,0,0,141,85,137,29,0,0,0,0,,,,layer_4
4377103473,2696960,1506370,57552,,4377103473,pyramidal neuron,layer_3,4709,1257,0,0,0,0,4478,1219,231,38,0,0,0,0,0,0,,,,layer_3
6445451958,2586020,1940610,79464,,6445451958,pyramidal neuron,layer_4,3950,1682,0,0,317,142,921,332,1372,925,1340,283,0,0,0,0,,,,layer_4
5205344129,2360700,1575420,84051,,5205344129,excitatory/spiny neuron with atypical tree,layer_4,619,235,0,0,0,0,61,11,467,207,91,17,0,0,0,0,,,,layer_4
6980679707,2380800,2027300,44088,,6980679707,pyramidal neuron,layer_5,115,92,0,0,0,0,0,0,0,0,115,92,0,0,0,0,,,,layer_5
4256221909,1960030,1235900,117414,,4256221909,pyramidal neuron,layer_5,762,327,0,0,0,0,139,61,119,43,504,223,0,0,0,0,,,,layer_5
4230918039,1806080,1949540,46629,,4230918039,pyramidal neuron,layer_3,5315,1257,0,0,450,123,4728,1101,137,33,0,0,0,0,0,0,,,,layer_6
46854186954,2585310,889856,161799,,46854186954,interneuron,layer_3,135,106,0,0,19,15,116,91,0,0,0,0,0,0,0,0,,,,layer_3
58893893759,2470180,550400,118833,,58893893759,interneuron,layer_3,232,154,0,0,0,0,232,154,0,0,0,0,0,0,0,0,,,,layer_2
39278429512,1054370,1351100,164010,,39278429512,excitatory/spiny neuron with atypical tree,layer_6,1105,501,0,0,0,0,0,0,0,0,82,22,1020,478,3,1,,,,layer_6
73388307859,1743970,902272,150777,,73388307859,interneuron,layer_4,24,70,0,0,0,0,5,7,19,63,0,0,0,0,0,0,,,,layer_4
4839063442,1979100,1498620,39105,,4839063442,pyramidal neuron,layer_5,623,355,0,0,0,0,0,0,0,0,623,355,0,0,0,0,,,,layer_5
66329190701,2133760,1203650,161634,,66329190701,interneuron,layer_4,118,109,0,0,0,0,0,0,40,61,78,48,0,0,0,0,,,,layer_4
28612209427,2274940,827200,170577,,28612209427,excitatory/spiny neuron with atypical tree,layer_3,2747,652,0,0,0,0,2747,652,0,0,0,0,0,0,0,0,,,,layer_3
49332078648,3431620,1506500,129327,,49332078648,pyramidal neuron,layer_2,293,160,8,2,285,158,0,0,0,0,0,0,0,0,0,0,,,,layer_2
42621531478,3479940,2033660,72303,,42621531478,unclassified neuron,layer_2,16,18,0,0,16,18,0,0,0,0,0,0,0,0,0,0,,,,layer_2
1217330753,2732800,634016,44022,,1217330753,pyramidal neuron,layer_2,355,156,0,0,355,156,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3427263564,2154270,963360,113058,,3427263564,pyramidal neuron,layer_4,787,341,0,0,0,0,302,97,459,233,26,11,0,0,0,0,,,,layer_3
1814409081,2808100,852864,47553,,1814409081,pyramidal neuron,layer_2,1122,412,41,24,1081,388,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5507629821,1710750,1581820,163713,,5507629821,excitatory/spiny neuron with atypical tree,layer_5,428,226,0,0,0,0,0,0,0,0,133,69,295,157,0,0,,,,layer_5
1829403525,2827810,744736,38544,,1829403525,pyramidal neuron,layer_2,551,302,0,0,551,302,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3223798621,2069020,1164220,124377,,3223798621,excitatory/spiny neuron with atypical tree,layer_4,1260,510,0,0,0,0,305,90,785,367,170,53,0,0,0,0,,,,layer_4
30435479537,3026980,1170460,132891,,30435479537,pyramidal neuron,layer_2,1334,405,267,74,1067,329,0,2,0,0,0,0,0,0,0,0,,,,layer_2
36313813119,2385440,488576,88011,,36313813119,interneuron,layer_2,380,245,0,0,380,245,0,0,0,0,0,0,0,0,0,0,,,,layer_2
37188748038,2806750,717856,125169,,37188748038,pyramidal neuron,layer_2,772,269,89,37,683,232,0,0,0,0,0,0,0,0,0,0,,,,layer_2
6338411878,1476990,1942850,90387,,6338411878,pyramidal neuron,white_matter,1955,548,0,0,0,0,0,0,0,0,18,4,946,175,991,369,,,,white_matter
37801523582,3037060,883616,78705,,37801523582,interneuron,layer_2,341,187,40,20,301,167,0,0,0,0,0,0,0,0,0,0,,,,layer_2
43049283013,1448160,2173630,153153,,43049283013,pyramidal neuron,white_matter,630,362,0,0,0,0,0,0,0,0,0,0,75,38,555,324,,,,white_matter
40902761567,3269470,1531680,95799,,40902761567,interneuron,layer_2,627,436,0,0,575,400,52,36,0,0,0,0,0,0,0,0,,,,layer_2
5774755285,2526110,1753020,20691,,5774755285,pyramidal neuron,layer_4,859,290,0,0,0,0,168,42,499,208,192,40,0,0,0,0,,,,layer_4
39016969370,1350780,1145570,86592,,39016969370,interneuron,layer_5,245,173,0,0,0,0,0,0,0,0,245,173,0,0,0,0,,,,layer_5
7112774994,2573090,1987140,124674,,7112774994,pyramidal neuron,layer_4,1382,502,0,0,17,14,295,129,496,236,574,123,0,0,0,0,,,,layer_4
3517556149,2717700,1136380,1650,,3517556149,unclassified neuron,layer_3,147,71,0,0,0,0,147,71,0,0,0,0,0,0,0,0,,,,layer_3
