Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Cluster
1638276542_sort.swc,39753,410.39,8,4997,10021,5025,1131.17,703.36,172.821,0.609729,12268.6,24961.8,8772.41,693.761,835.528,424,0.976708,2.96687,0.835995,100.326,96.1847,1.21629,1
1654601031_sort.swc,11549,314.871,6,1865,3742,1878,351.29,451.49,62.271,0.590857,3522.24,6868.13,1909.33,281.298,350.352,249,0.981646,2.08605,0.845465,101.323,98.9116,1.24645,3
1696957444_sort.swc,7888,232.106,4,1115,2237,1123,411.16,538.208,88.44,0.794541,2465.18,6701.6,3277.57,470.19,559.178,281,0.980512,2.5257,0.844755,100.864,96.3773,1.18173,3
1698740240_sort.swc,6808,88.8518,4,838,1681,844,173.79,326.112,150.843,0.489573,2099.87,3419.17,1003.86,238.524,313.394,133,0.974717,3.04938,0.794129,102.814,98.6245,1.12882,3
1840864894_sort.swc,6114,290.551,5,300,603,304,457.54,561.404,163.812,0.539178,1977.07,3492.92,835.668,659.559,754.143,141,0.966416,9.13765,0.808767,101.473,94.7876,1.13582,4
1845509062_sort.swc,9464,170.003,5,1215,2436,1222,353.47,435.872,54.087,0.432089,2918.96,4108.76,786.251,254.43,328.486,196,0.975422,2.88465,0.802064,101.21,96.8301,1.15827,3
1974274258_sort.swc,15363,250.954,7,2124,4260,2137,425.95,574.56,172.095,0.512024,4720.82,7856.25,1648.73,436.312,496.206,225,0.979048,2.6061,0.809677,100.038,95.3785,1.14258,2
1989591304_sort.swc,4590,134.024,3,605,1211,607,249.44,239.04,65.241,0.629567,1421.58,3016.17,1051.78,229.214,278.311,121,0.978496,2.78943,0.817211,101.547,97.6357,1.13529,3
2004016493_sort.swc,36907,224.338,6,5976,11985,6010,531.97,657.25,174.339,0.672709,11258.8,24045.7,6882.89,441.862,548.778,375,0.979914,2.07935,0.846095,99.9463,97.1765,1.22239,1
2015390753_sort.swc,8599,32.0574,4,717,1437,721,419.36,490.562,173.283,0.59083,2697.95,5156.66,1322.45,340.782,387.423,109,0.96825,4.9833,0.864589,103.347,96.4724,1.11394,0
2019654250_sort.swc,5591,129.61,3,695,1391,697,166.81,367.36,55.572,0.520518,1718.0,3082.93,1129.68,258.783,312.734,161,0.978434,3.01869,0.808605,102.386,97.3221,1.12873,3
2062261179_sort.swc,27168,280.615,5,3462,6947,3486,536.54,470.784,174.207,0.566966,8349.98,15311.8,4306.71,342.953,506.993,236,0.979555,2.91061,0.839516,100.726,97.85,1.20729,2
2091390399_sort.swc,18202,165.565,3,3253,6527,3275,283.49,623.328,173.679,0.597049,5509.76,10470.2,2693.06,335.204,408.583,368,0.980572,1.78857,0.82457,100.5,97.7059,1.19537,2
2134666611_sort.swc,21420,222.391,6,2024,4057,2034,669.0,776.834,171.402,0.461129,6664.91,10057.5,2371.84,494.617,578.999,237,0.978235,4.27952,0.835939,101.196,96.3403,1.12363,2
2205058653_sort.swc,12194,247.262,5,1080,2167,1088,405.12,549.054,161.799,0.553842,3837.0,7116.57,2447.16,391.055,475.082,190,0.971317,4.62667,0.824589,102.212,96.232,1.19906,0
2251605626_sort.swc,15483,130.107,4,2041,4090,2050,621.6,710.338,172.293,0.701811,4785.06,10819.2,3673.95,582.885,721.691,318,0.978666,2.78533,0.846279,100.92,97.0345,1.16411,2
24129307127_sort.swc,14413,151.842,5,1495,2998,1504,619.75,471.45,130.119,0.512451,4465.72,7270.87,1234.0,389.337,491.567,229,0.973417,3.8072,0.852687,101.694,96.8738,1.18177,0
2438104229_sort.swc,39199,251.82,8,5725,11482,5758,748.03,857.5,174.405,0.686634,12093.3,27158.8,11070.0,671.096,785.611,334,0.978563,2.41387,0.837046,100.526,96.7363,1.23093,1
2440996449_sort.swc,16225,240.024,5,3119,6255,3137,383.13,371.552,173.745,0.513695,4852.8,7984.33,1617.98,251.035,340.523,302,0.983929,1.59376,0.832374,100.651,98.6394,1.15707,2
2441054499_sort.swc,23484,135.229,5,3700,7420,3721,384.99,552.572,174.009,0.647289,7221.42,14740.0,4167.4,420.926,511.669,280,0.979449,2.16482,0.827656,100.398,97.4644,1.1956,2
2480505518_sort.swc,8504,103.591,5,641,1287,647,312.86,471.164,56.562,0.488078,2668.55,4305.73,1481.87,322.393,374.221,147,0.968439,5.60684,0.817612,103.782,98.8638,1.21251,3
25075056945_sort.swc,36082,286.73,6,4876,9766,4891,1410.62,417.31,143.088,0.664712,11127.2,23918.7,8126.58,1077.36,1407.3,722,0.973804,2.69455,0.839389,101.623,97.9369,1.28492,1
2527010166_sort.swc,19546,432.514,9,2671,5363,2693,527.39,712.86,140.514,0.446406,6060.3,9278.03,2642.73,638.639,727.209,406,0.974079,2.64442,0.828298,99.6643,96.7948,1.23805,2
2541917901_sort.swc,15302,30.5169,3,1706,3415,1710,412.99,717.152,173.976,0.551463,4723.52,8191.37,1606.49,514.011,621.723,212,0.978328,3.48053,0.803303,100.849,95.9645,1.12162,0
2555716306_sort.swc,21332,329.935,5,3102,6223,3122,643.93,698.304,173.943,0.574407,6576.47,11951.3,2640.35,664.593,759.328,446,0.980379,2.42777,0.824712,100.244,97.0335,1.15953,2
2584743186_sort.swc,21216,368.479,7,2013,4034,2022,755.17,806.626,172.095,0.540049,6623.09,11844.1,3132.27,742.439,850.921,271,0.978941,4.25905,0.825501,100.982,96.2352,1.18024,5
2644475905_sort.swc,26316,151.513,5,4470,8970,4501,617.44,512.254,174.075,0.556189,7952.62,14121.3,3384.28,342.284,471.532,370,0.979635,1.93367,0.825641,100.377,97.3961,1.17756,1
2657996264_sort.swc,26486,158.132,6,3491,7001,3511,708.06,830.524,174.174,0.586699,8177.07,15540.2,4940.65,672.691,773.31,403,0.979828,2.78303,0.827186,100.763,97.0749,1.21112,1
2699390422_sort.swc,5595,90.8092,4,515,1037,523,358.88,429.312,58.542,0.618862,1756.35,3638.31,1259.24,298.984,347.169,142,0.973793,4.39441,0.857341,101.045,96.2503,1.1298,3
2702573322_sort.swc,26674,244.73,4,4078,8166,4089,550.91,568.542,174.141,0.514772,8061.59,13167.7,2777.0,428.768,520.188,395,0.981736,2.26635,0.833572,101.263,98.3105,1.20751,1
2715129081_sort.swc,35325,360.098,7,4960,9948,4989,670.59,800.032,174.339,0.581674,10812.4,20517.7,5544.39,667.281,750.919,319,0.98127,2.55086,0.818835,99.7794,96.4383,1.16349,1
27405290335_sort.swc,16469,196.385,8,1960,3932,1973,320.29,350.016,118.041,0.705506,5204.21,12059.1,4276.42,217.813,262.572,115,0.979103,3.1882,0.812061,100.561,97.1241,1.12152,2
2746317613_sort.swc,16048,180.793,8,2505,5023,2519,470.24,528.898,173.349,0.530887,4885.27,8487.51,1816.96,383.114,464.937,273,0.981637,2.1947,0.813536,100.812,97.4296,1.16235,2
27754604503_sort.swc,23097,411.994,5,3014,6040,3027,559.68,466.624,118.107,0.610916,7133.13,14042.9,3352.57,366.921,460.778,250,0.978838,2.82384,0.837475,100.082,96.1765,1.18799,2
27783148293_sort.swc,27827,369.881,8,3472,6961,3490,574.84,620.192,118.866,0.628025,8634.36,18143.4,7954.07,449.604,530.239,280,0.979407,2.99741,0.827192,100.841,97.0971,1.17737,1
27783968505_sort.swc,17127,243.601,6,2450,4910,2461,341.35,411.456,112.134,0.599547,5302.35,10133.7,2672.25,275.688,319.455,182,0.978769,2.48798,0.818813,99.9258,96.6161,1.16289,2
27914529489_sort.swc,26077,206.583,3,3755,7530,3776,423.96,486.496,118.107,0.587863,8030.36,14983.3,4007.52,333.5,455.098,215,0.97957,2.46295,0.822655,100.271,97.2142,1.21774,2
27958128403_sort.swc,21662,244.049,4,3195,6407,3213,545.6,463.648,117.051,0.606927,6654.34,12811.3,3341.3,406.267,509.736,322,0.979335,2.38083,0.836537,100.409,97.2585,1.22047,2
27988746500_sort.swc,16433,171.566,3,2513,5040,2528,435.26,473.248,116.82,0.5438,4986.31,8654.13,1975.12,351.765,511.65,277,0.980077,2.26032,0.801004,99.6272,96.3342,1.17604,2
28104093578_sort.swc,28893,164.53,4,4348,8708,4361,518.94,563.424,119.493,0.624471,8864.7,17605.5,5326.32,404.0,486.932,249,0.979902,2.31787,0.819756,100.401,97.0697,1.17642,1
2819644029_sort.swc,22712,149.743,4,3735,7485,3751,576.99,653.148,173.943,0.624023,6878.53,13855.4,4177.95,533.154,659.648,369,0.979855,2.0342,0.8389,101.654,98.0678,1.15531,2
28206169058_sort.swc,15311,170.444,7,1808,3623,1816,412.71,603.104,119.46,0.504954,4736.02,7730.14,1498.38,373.518,428.707,153,0.978462,3.22578,0.816987,101.34,96.7215,1.16685,2
28264471684_sort.swc,20325,179.144,5,2685,5383,2699,481.89,687.714,117.249,0.494845,6211.9,9818.23,2111.57,434.954,519.083,306,0.980585,2.77559,0.817161,100.544,96.9605,1.14098,2
28308961072_sort.swc,9418,42.1829,4,1184,2372,1189,289.02,424.32,116.16,0.492354,2879.69,4501.29,877.976,300.945,376.13,172,0.974595,2.97007,0.803409,102.173,96.5948,1.12731,3
28335228470_sort.swc,18477,90.2331,4,2564,5135,2572,424.8,608.192,114.972,0.627181,5679.43,11507.1,3505.32,425.41,470.37,232,0.977819,2.59805,0.80942,100.847,97.3048,1.17225,2
28335768655_sort.swc,28324,245.071,3,3464,6941,3478,551.87,645.374,114.807,0.648485,8746.88,18301.2,6596.08,434.13,479.621,203,0.979226,3.08054,0.815652,101.819,97.5683,1.16842,2
28336002718_sort.swc,22413,143.621,4,1872,3752,1881,1001.63,1211.65,116.589,0.587054,6995.36,13350.4,4780.28,813.698,948.894,236,0.975143,4.97335,0.822431,101.47,95.6006,1.09928,5
2834346317_sort.swc,30799,46.5663,14,5234,10505,5272,632.26,777.502,173.316,0.605474,9318.81,17851.1,4016.19,555.505,685.819,445,0.981811,1.93175,0.823471,100.535,97.289,1.17788,1
28379746845_sort.swc,23214,271.824,5,2923,5861,2939,580.76,574.912,114.312,0.534445,7123.63,12206.4,2932.86,414.039,525.913,260,0.979167,2.96059,0.826776,100.458,96.4981,1.16296,2
28424351988_sort.swc,12101,96.5688,9,1177,2364,1188,388.44,496.896,118.668,0.549826,3832.33,7180.8,1983.06,435.573,506.75,157,0.977641,4.11844,0.781422,100.145,94.9549,1.14567,3
28436764163_sort.swc,24262,396.744,7,3393,6803,3411,564.96,603.264,114.609,0.660414,7474.86,16323.6,5441.39,406.743,628.535,315,0.978523,2.56622,0.840289,100.109,96.896,1.18694,2
28481501135_sort.swc,25012,271.269,9,2904,5827,2924,551.64,545.568,114.576,0.637076,7798.6,16176.6,5191.55,391.471,447.499,225,0.979566,3.29226,0.833061,100.217,96.1959,1.16965,2
28496423207_sort.swc,22698,212.51,7,3162,6343,3182,493.73,552.064,114.312,0.558481,7007.46,12815.7,4122.41,360.574,488.154,230,0.981044,2.57828,0.809557,101.629,98.3656,1.19894,2
28538561804_sort.swc,23267,202.377,4,3194,6395,3202,480.8,651.364,115.302,0.614576,7150.91,14047.1,3457.25,459.105,516.435,230,0.978184,2.63815,0.820114,100.442,96.4502,1.15573,2
28540693908_sort.swc,12261,197.242,6,1194,2392,1199,477.51,503.388,114.312,0.513376,3846.74,6442.76,1305.86,403.941,474.682,155,0.977024,4.12542,0.802161,101.261,95.8667,1.12427,3
28600163082_sort.swc,11465,161.706,6,1551,3109,1559,302.2,363.392,115.5,0.498928,3541.41,5772.92,1216.01,287.457,365.598,188,0.977741,2.68736,0.800476,101.14,96.9929,1.13323,3
28614939806_sort.swc,15957,114.296,6,2951,5919,2969,392.0,458.848,107.976,0.555599,4788.66,8614.14,2375.79,325.049,393.555,275,0.980996,1.69573,0.820703,100.413,97.361,1.19924,2
28626270114_sort.swc,22232,362.36,5,2453,4916,2464,541.47,612.48,115.137,0.539106,6876.87,12225.7,3234.65,478.047,531.746,222,0.977234,3.52217,0.80603,101.174,96.0308,1.1528,2
28815396961_sort.swc,48633,559.909,11,6743,13518,6776,940.35,1088.51,119.163,0.554665,15045.4,26649.3,6967.4,842.901,981.167,344,0.978704,2.59757,0.80475,100.556,97.2205,1.19654,1
28818770065_sort.swc,12975,143.909,5,1891,3795,1905,325.89,408.384,109.593,0.518727,3961.13,6726.83,1686.65,250.237,333.765,196,0.979173,2.41871,0.809594,101.471,97.9986,1.10504,3
28862484869_sort.swc,12481,125.94,6,1555,3118,1564,444.64,365.152,114.642,0.473817,3864.25,6036.41,1433.81,300.045,389.788,168,0.979133,3.00257,0.794288,101.702,96.9951,1.13782,3
28873524291_sort.swc,30424,318.281,6,3451,6916,3466,643.77,801.5,117.348,0.564879,9444.55,17623.1,6161.73,615.732,700.16,287,0.977697,3.39893,0.810772,101.567,97.4146,1.17921,1
28891146730_sort.swc,10653,122.912,6,1149,2305,1157,398.02,452.288,114.411,0.490505,3290.92,5331.22,1252.7,330.494,434.304,163,0.978719,3.62126,0.811001,101.707,95.4344,1.11654,3
28931840181_sort.swc,19372,183.527,5,2137,4280,2144,373.73,505.376,114.345,0.447386,6004.92,8857.51,2179.79,315.206,368.746,132,0.973323,3.52593,0.798018,101.293,95.8669,1.18375,2
28974781630_sort.swc,15094,173.364,4,900,1804,905,552.22,596.928,115.236,0.580478,4791.06,9206.99,3276.99,533.085,612.322,108,0.971893,7.36641,0.785689,101.42,94.2577,1.12846,0
29007807618_sort.swc,11515,113.481,5,1254,2513,1260,416.83,587.644,118.932,0.514866,3579.78,6046.01,1459.71,415.37,516.137,179,0.977249,3.58177,0.814206,100.445,94.6314,1.12446,0
29064912683_sort.swc,6790,114.023,3,843,1687,845,283.08,415.936,54.12,0.583877,2121.02,4134.85,1298.5,248.874,300.282,130,0.978763,3.0243,0.803495,101.32,96.7659,1.13524,3
29095882583_sort.swc,9993,123.535,8,1071,2152,1082,299.8,388.478,118.635,0.401978,3116.4,4109.96,745.749,254.688,394.681,165,0.976869,3.64312,0.804029,102.135,97.785,1.14342,3
29120338546_sort.swc,13012,143.053,6,1080,2167,1088,469.6,521.028,114.543,0.522888,4090.98,6972.56,1940.84,497.126,573.181,175,0.971268,5.00415,0.813944,101.195,95.7258,1.12833,0
29120747810_sort.swc,13787,129.493,3,1082,2165,1084,390.05,518.02,114.378,0.537298,4317.27,7513.75,2140.57,368.148,470.549,145,0.972291,5.36767,0.831161,103.091,95.8518,1.13178,0
29178771944_sort.swc,8886,288.815,5,551,1105,555,505.18,595.872,114.378,0.479626,2839.46,4330.08,728.71,489.576,544.879,98,0.969643,7.04072,0.792181,101.865,94.2972,1.08419,4
29182903328_sort.swc,18559,220.69,5,2270,4551,2282,632.22,446.24,117.15,0.563598,5712.21,10700.3,3496.62,403.546,503.998,277,0.98111,3.07779,0.837443,100.824,96.6488,1.13799,2
29193694186_sort.swc,29567,257.31,10,4037,8096,4060,645.15,918.238,114.477,0.461442,9058.05,13963.7,3695.59,669.905,782.775,526,0.974644,2.65193,0.823775,100.202,96.7065,1.23649,1
2921252543_sort.swc,40525,373.583,5,5317,10655,5339,1467.81,1025.47,172.359,0.564757,12464.2,22454.6,5645.17,1283.76,1527.4,384,0.98118,2.80328,0.819116,100.452,97.3805,1.24081,1
2921573497_sort.swc,40889,547.424,7,7848,15750,7903,667.68,738.37,174.174,0.595296,12321.2,23212.2,5301.86,500.189,623.85,492,0.980818,1.59606,0.827367,100.669,97.8399,1.19972,1
29240782542_sort.swc,16923,242.658,6,2310,4633,2324,431.58,525.252,114.741,0.490847,5188.55,8258.89,1814.19,372.221,458.36,227,0.980222,2.65249,0.806887,100.474,97.3297,1.1544,2
29251499540_sort.swc,18923,142.555,6,1279,2563,1285,611.14,921.922,112.992,0.603271,5977.63,11955.8,4438.83,644.235,722.635,153,0.972378,6.38275,0.798309,100.224,94.0892,1.15667,5
29255967417_sort.swc,8410,130.725,4,1170,2348,1179,228.73,325.602,103.059,0.451056,2578.62,3827.29,844.225,209.712,262.898,149,0.977037,2.58135,0.80312,100.835,96.687,1.10909,3
29256156710_sort.swc,15487,113.881,4,2359,4727,2369,237.21,514.268,105.204,0.497093,4699.12,7516.39,1956.54,318.567,386.91,244,0.979421,2.27607,0.817714,100.688,96.7698,1.17927,2
29343909727_sort.swc,16493,270.537,6,2074,4157,2084,394.43,441.66,105.303,0.474881,5075.7,7686.19,1439.91,363.784,432.146,195,0.976473,2.96728,0.82672,101.615,96.9669,1.19728,2
29368030158_sort.swc,11146,150.54,5,891,1785,895,441.28,571.454,118.899,0.56745,3499.75,6561.3,1812.8,380.26,430.922,120,0.971469,5.2437,0.830124,100.759,94.8281,1.14154,0
29396677816_sort.swc,8134,80.996,5,318,639,322,293.63,499.904,114.345,0.481576,2597.25,4086.91,1016.46,356.305,451.5,65,0.967068,11.7277,0.784863,102.176,93.2335,1.1202,4
29398735927_sort.swc,11944,279.17,6,1176,2361,1186,581.44,635.036,116.259,0.524106,3741.65,6371.25,1172.49,571.544,660.509,202,0.973695,4.05845,0.836907,100.984,95.4399,1.10123,0
29486472947_sort.swc,23840,231.492,3,2572,5149,2578,571.46,660.38,115.632,0.521325,7368.3,12313.4,2521.54,366.399,484.77,177,0.972971,3.62983,0.829611,101.462,96.1561,1.15078,2
29498417196_sort.swc,13287,153.105,4,1260,2524,1265,579.87,669.244,114.906,0.592808,4154.74,8024.78,2440.84,562.239,633.891,207,0.973103,4.26387,0.830615,101.835,96.5832,1.1212,0
29498826197_sort.swc,14885,244.26,5,936,1877,942,571.4,741.95,115.269,0.526451,4717.93,8218.22,2315.4,703.473,778.056,194,0.972427,6.92968,0.792494,102.856,96.2108,1.12636,0
29512857703_sort.swc,21809,259.143,7,1022,2051,1030,649.09,825.084,114.642,0.653844,6937.16,15232.0,5513.5,605.606,690.841,96,0.967073,9.63286,0.821011,101.642,93.8085,1.14108,5
29513120955_sort.swc,8984,245.534,4,777,1558,782,471.55,462.272,114.972,0.559339,2817.81,5164.9,1182.41,431.209,484.904,132,0.970471,4.76573,0.820801,99.9291,94.2915,1.10668,0
29518128421_sort.swc,10525,215.704,6,1364,2735,1372,287.04,325.984,104.841,0.411111,3242.18,4321.23,685.989,217.06,288.683,152,0.977382,2.8479,0.813071,100.246,96.6515,1.11753,3
29527414676_sort.swc,12038,143.203,3,716,1433,718,350.34,614.656,113.916,0.462922,3788.48,5715.73,1238.46,419.577,501.036,124,0.970317,7.39986,0.84181,101.528,95.6269,1.16455,0
29556485515_sort.swc,5236,144.933,5,312,627,316,304.03,315.744,113.454,0.556924,1676.12,3258.59,1063.69,291.243,382.917,81,0.969588,7.34928,0.806508,98.8037,90.7825,1.07038,4
29556529397_sort.swc,9450,222.516,5,323,649,327,449.63,781.312,114.972,0.581725,3025.82,5951.3,1817.21,525.757,580.428,61,0.966131,13.5593,0.82309,100.85,92.5975,1.10175,4
29586534308_sort.swc,13114,160.619,4,589,1181,593,576.54,835.836,119.526,0.577905,4160.44,7914.91,2562.85,697.593,779.209,137,0.968893,10.1033,0.824917,100.296,92.6151,1.11669,0
29601879813_sort.swc,12579,128.803,7,1071,2149,1079,665.12,789.404,115.005,0.555591,3947.23,7335.74,2602.7,711.757,783.319,183,0.975837,4.85295,0.781432,103.116,97.5655,1.08868,0
29614903902_sort.swc,15753,168.554,4,1105,2214,1110,429.6,468.064,119.691,0.52335,4953.56,8518.09,2526.98,331.915,482.586,122,0.971681,6.11472,0.806847,102.193,96.176,1.14759,0
29658094129_sort.swc,10518,118.876,4,764,1530,767,437.57,576.932,114.378,0.576366,3315.7,6285.11,1879.41,437.616,504.158,121,0.971744,5.87386,0.809521,102.159,96.3291,1.10972,0
29658882260_sort.swc,13336,159.068,3,529,1059,531,474.56,716.126,116.325,0.635582,4250.19,9013.88,3856.48,580.926,656.633,80,0.967175,11.5921,0.820241,100.918,92.0805,1.11357,4
2966631359_sort.swc,15234,93.4296,8,2639,5299,2661,349.79,504.608,66.363,0.557496,4606.21,8328.01,1819.49,366.579,459.066,351,0.981005,1.87469,0.841247,102.228,98.8529,1.31122,2
2966894888_sort.swc,18719,272.718,5,2052,4112,2061,1039.62,777.25,173.646,0.752923,5890.49,14211.3,4837.9,1023.19,1197.47,500,0.971685,3.55204,0.836115,100.992,96.7817,1.13329,5
29688303537_sort.swc,24894,456.944,8,3952,7928,3977,524.77,660.476,91.542,0.639239,7650.56,15604.5,4324.79,466.726,577.296,389,0.981094,2.13988,0.830656,100.248,97.3506,1.17794,1
29716526973_sort.swc,9192,193.899,5,563,1131,569,362.17,482.18,112.398,0.527014,2926.19,5151.82,1395.63,374.87,497.986,103,0.969531,7.12644,0.823211,100.463,92.7309,1.12417,4
29716775510_sort.swc,14499,209.717,11,1412,2839,1428,638.66,794.876,119.988,0.481358,4573.16,7260.89,1566.65,692.54,849.753,245,0.971568,4.10673,0.832087,100.788,96.1811,1.13872,0
29722031646_sort.swc,12920,153.422,5,1799,3609,1811,229.6,449.31,107.316,0.435356,3936.41,5574.25,1130.54,323.433,399.493,254,0.977857,2.57966,0.807919,101.808,97.8309,1.19242,3
29759263767_sort.swc,22401,212.643,3,1321,2644,1324,566.91,757.566,115.335,0.666194,7095.48,15667.9,7069.07,502.546,586.498,148,0.970885,7.47201,0.790893,101.92,95.4291,1.14935,5
29804381448_sort.swc,6585,73.0419,5,261,527,267,490.24,585.666,114.675,0.612157,2113.64,4233.78,1187.46,577.191,653.79,69,0.963059,11.4934,0.849135,103.22,95.5797,1.11945,4
2980517446_sort.swc,21435,137.901,5,4056,8136,4081,406.12,478.692,172.128,0.576252,6416.9,11690.1,2697.65,304.709,383.391,340,0.980759,1.63446,0.836291,99.7891,97.3462,1.22497,2
29824135516_sort.swc,9467,194.571,6,1328,2662,1335,256.7,443.874,92.07,0.474185,2901.39,4479.15,880.592,368.707,434.899,233,0.979169,2.55597,0.806394,100.564,96.3506,1.13636,3
29838431028_sort.swc,8657,91.2082,4,1111,2225,1115,264.74,506.526,104.577,0.468671,2642.4,4063.67,863.674,322.426,388.318,160,0.978416,2.89034,0.807431,101.222,96.7533,1.11203,3
29847863137_sort.swc,13224,231.738,7,466,938,473,488.29,629.856,115.896,0.512752,4238.03,7334.37,2327.93,484.831,543.247,70,0.964977,13.097,0.815106,104.955,94.7477,1.14037,4
29876145448_sort.swc,13006,158.225,6,574,1156,583,318.62,438.208,114.477,0.662149,4170.3,9359.5,4100.13,338.168,392.688,66,0.960992,10.25,0.83881,101.755,93.1456,1.1446,4
29878247353_sort.swc,14793,223.163,4,935,1873,939,674.31,804.352,111.969,0.438573,4671.09,6685.1,1375.27,615.209,699.355,152,0.972946,6.89749,0.765378,101.982,94.9405,1.09237,0
29891987351_sort.swc,11676,104.778,4,708,1418,711,425.22,540.514,116.028,0.490366,3684.17,5980.3,1953.14,406.274,466.729,134,0.968436,7.23343,0.82381,101.246,94.9462,1.15817,0
29893607473_sort.swc,17408,99.4373,2,913,1826,914,743.17,406.63,173.877,0.705881,5533.16,12412.8,4434.89,535.516,598.752,106,0.965255,8.53286,0.840938,101.679,95.393,1.13348,0
29905580774_sort.swc,18083,349.45,7,922,1850,929,526.01,387.75,121.011,0.626994,5789.32,12780.3,5772.27,327.468,428.712,91,0.96587,8.77405,0.814293,101.943,93.3522,1.18606,4
29920751306_sort.swc,18091,484.854,4,611,1225,615,623.87,856.836,124.278,0.589887,5783.0,11327.0,3120.11,643.588,719.832,80,0.962897,13.7673,0.822574,102.084,93.3855,1.13463,4
29940461621_sort.swc,11804,148.607,4,1668,3350,1683,412.03,420.318,105.435,0.466353,3606.27,5517.62,1586.98,256.979,327.716,261,0.978509,2.52328,0.827732,100.813,97.4992,1.13436,3
2994403401_sort.swc,20481,153.902,5,3101,6215,3115,491.17,565.152,173.382,0.482264,6213.03,9718.83,2355.75,309.687,396.649,298,0.980366,2.29525,0.819043,99.892,96.7389,1.1772,2
29964218564_sort.swc,7807,227.2,2,222,444,223,324.89,606.684,113.025,0.522081,2483.08,4327.42,1327.62,455.224,494.147,41,0.964222,16.5811,0.803989,102.541,94.2147,1.13936,4
29977928563_sort.swc,11320,146.636,6,384,773,390,486.59,660.802,113.124,0.568431,3638.36,6978.67,2523.3,532.546,592.346,61,0.962287,13.6429,0.831634,107.584,96.1709,1.12193,4
