Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Cell type,Cell body layer,predict_layer,level,Cluster
31171969645_sort.swc,12350,132.514,3,611,1225,615,465.89,435.55,124.311,0.499707,3849.93,6419.19,2242.17,384.163,466.364,92,0.932607,9.08082,0.829339,102.494,93.9043,1.16354,excitatory/spiny neuron with atypical tree,layer_5,layer_5,1level,29
31189796131_sort.swc,11689,78.0505,3,509,1020,512,367.68,293.02,124.212,0.452816,3637.91,5385.67,1328.58,311.348,406.97,84,0.927132,10.4588,0.820309,104.159,94.1859,1.19694,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
31216399522_sort.swc,27295,195.477,3,1431,2865,1435,703.74,599.81,124.311,0.477821,8453.06,13043.1,3302.23,570.785,673.724,164,0.928954,8.5267,0.823271,101.262,94.9235,1.19662,excitatory/spiny neuron with atypical tree,layer_6,layer_6,1level,29
31216735277_sort.swc,7400,256.65,4,257,516,260,375.52,234.24,123.651,0.474414,2353.75,3783.93,1093.71,290.293,404.071,59,0.924046,13.3391,0.796002,100.73,89.2832,1.12162,excitatory/spiny neuron with atypical tree,layer_5,layer_5,1level,29
31287988421_sort.swc,13412,340.365,7,762,1529,768,338.59,343.43,124.212,0.483661,4202.98,6916.86,2136.71,257.102,308.012,78,0.929219,7.77109,0.834029,102.136,94.8001,1.19252,excitatory/spiny neuron with atypical tree,layer_5,layer_5,1level,29
31320621553_sort.swc,9425,141.651,3,568,1137,570,297.95,316.04,116.325,0.439602,2896.86,4299.25,1256.86,257.345,315.615,100,0.929015,7.28848,0.811824,101.284,95.5797,1.17937,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
31348858897_sort.swc,17247,133.766,4,941,1885,945,486.53,649.12,122.067,0.463788,5331.33,8051.42,2139.75,460.317,527.069,146,0.928121,8.14907,0.823363,102.602,95.1263,1.19345,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
3137084591_sort.swc,16174,65.3823,4,999,2003,1005,443.45,361.984,172.458,0.446462,4932.24,7135.03,1492.09,403.628,509.304,162,0.929756,7.07439,0.830548,101.431,94.8489,1.25109,excitatory/spiny neuron with atypical tree,layer_3,layer_3,1level,29
31389348839_sort.swc,30219,142.431,5,1794,3597,1804,538.75,512.67,119.526,0.585937,9318.19,17743.5,5305.14,321.297,429.216,149,0.929681,7.40089,0.840312,102.453,94.4096,1.23701,excitatory/spiny neuron with atypical tree,layer_6,layer_6,1level,29
31425485919_sort.swc,17760,118.191,3,1383,2776,1394,355.33,198.47,108.735,0.469278,5376.12,8322.63,3034.6,241.753,381.715,328,0.92929,5.39733,0.834226,101.318,96.5704,1.35461,excitatory/spiny neuron with atypical tree,layer_2,layer_2,1level,29
31436917974_sort.swc,2984,103.542,6,142,288,147,100.44,103.68,122.199,0.526136,956.567,2001.67,1190.82,129.042,154.405,46,0.920479,9.35764,0.823732,102.396,92.8426,1.17352,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
3150677011_sort.swc,7861,190.936,4,397,797,401,270.47,317.182,63.327,0.4256,2446.41,3536.91,1095.81,198.039,288.196,79,0.919195,8.86198,0.837023,101.71,96.0858,1.22836,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,32
31542205671_sort.swc,19331,128.758,4,1445,2897,1453,285.88,400.51,91.344,0.390219,5837.8,7595.78,1829.02,218.777,361.403,249,0.9343,5.67242,0.831144,101.303,95.8321,1.2376,excitatory/spiny neuron with atypical tree,layer_2,layer_2,1level,32
3164474933_sort.swc,5086,174.058,3,372,745,374,169.98,201.89,42.636,0.384753,1562.16,1983.78,323.365,144.231,200.502,110,0.927922,5.8255,0.821277,102.214,95.1032,1.27162,excitatory/spiny neuron with atypical tree,layer_5,layer_2,1level,32
31684521820_sort.swc,18765,68.0963,4,1123,2248,1126,502.63,325.35,121.869,0.438687,5751.46,8136.32,1928.43,299.691,492.121,173,0.925936,7.34698,0.840954,100.925,94.5149,1.24744,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
31699954996_sort.swc,25501,43.314,4,1370,2745,1376,729.05,584.1,119.262,0.414619,7828.34,10323.0,2168.36,649.439,920.272,336,0.926317,8.28962,0.833148,100.622,94.9388,1.30869,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
31714205840_sort.swc,7144,55.2331,5,417,837,421,276.7,396.38,119.559,0.438641,2209.0,3302.44,784.326,349.812,478.831,136,0.929025,7.53405,0.813046,98.3925,91.7301,1.17564,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
31741290976_sort.swc,19320,316.263,5,878,1760,883,521.73,473.6,124.311,0.541707,6022.84,10945.2,3134.25,422.024,496.912,106,0.92801,9.9767,0.826782,100.981,93.4368,1.18907,excitatory/spiny neuron with atypical tree,layer_5,layer_5,1level,29
3178697015_sort.swc,3599,33.5455,5,213,429,217,228.16,83.2,58.047,0.437127,1113.2,1589.34,299.73,220.023,283.864,94,0.923605,7.38695,0.833805,103.46,93.4383,1.23564,excitatory/spiny neuron with atypical tree,layer_4,layer_3,1level,32
31800965559_sort.swc,7974,56.0454,3,483,967,485,284.13,260.0,115.83,0.40356,2438.05,3244.14,711.683,242.102,311.427,121,0.926751,7.24509,0.80967,102.673,95.5982,1.25337,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
31815361170_sort.swc,27394,300.994,5,1341,2687,1347,306.69,358.5,123.915,0.447962,8504.7,12700.3,3088.59,263.848,382.262,71,0.922511,9.19464,0.804151,100.945,93.9717,1.23559,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
31854797989_sort.swc,16741,90.4906,3,825,1652,828,321.15,499.46,123.981,0.451989,5176.3,7661.99,2053.68,275.057,349.094,71,0.927056,9.13317,0.804003,101.44,93.0179,1.22305,excitatory/spiny neuron with atypical tree,layer_6,layer_6,1level,29
31859311009_sort.swc,11579,202.573,7,685,1377,693,404.77,376.38,114.609,0.407307,3579.19,5053.62,1239.97,418.305,507.125,173,0.924013,7.40813,0.820436,101.681,94.9109,1.19148,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
31859471617_sort.swc,10716,100.6,4,521,1045,525,357.99,389.79,115.83,0.417883,3324.89,4618.9,1160.56,308.003,371.836,108,0.921301,9.25359,0.836832,102.807,95.7866,1.22201,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
31888411203_sort.swc,6459,255.597,5,402,808,407,247.2,288.41,114.708,0.43773,2006.75,2965.07,653.107,196.187,232.02,106,0.933196,6.99257,0.844823,101.736,96.327,1.19139,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
31950860382_sort.swc,5349,84.6842,4,463,929,467,166.05,195.65,26.466,0.479051,1621.17,2852.72,1305.42,147.574,187.517,134,0.922608,4.75673,0.819104,103.028,94.6429,1.27754,excitatory/spiny neuron with atypical tree,layer_2,layer_2,1level,32
31976089622_sort.swc,18104,57.8446,4,883,1769,887,690.15,632.9,115.896,0.429804,5587.01,7759.77,1733.42,665.849,759.41,206,0.922359,9.23347,0.822655,101.293,93.1763,1.23698,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
31984543884_sort.swc,7028,195.633,5,397,798,402,254.114,260.16,118.107,0.54828,2204.86,4452.88,2205.0,266.851,305.25,75,0.931912,7.80576,0.839026,101.109,94.834,1.17008,excitatory/spiny neuron with atypical tree,white_matter,white_matter,1level,29
3208146344_sort.swc,4855,56.8449,5,214,432,219,238.72,178.98,57.618,0.560375,1527.43,2823.03,670.57,210.755,268.196,54,0.931211,10.2361,0.852028,101.767,92.8248,1.22142,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,32
32090912180_sort.swc,4964,35.7491,2,297,595,299,262.91,170.82,55.407,0.487977,1527.25,2390.07,507.205,283.295,355.372,119,0.926782,7.34118,0.833644,104.036,95.9751,1.20347,excitatory/spiny neuron with atypical tree,layer_5,layer_3,1level,32
32132422029_sort.swc,5672,185.995,3,222,445,224,204.77,240.28,118.668,0.479235,1782.97,2922.61,853.353,165.17,227.521,33,0.927898,11.7438,0.826799,105.803,95.4092,1.1511,excitatory/spiny neuron with atypical tree,layer_6,layer_6,1level,29
32151476799_sort.swc,24270,115.825,3,1907,3822,1916,369.99,469.48,119.592,0.426509,7310.41,10092.8,2036.4,300.048,357.934,162,0.925648,5.34982,0.832244,100.515,95.666,1.3112,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
32226774483_sort.swc,8907,137.069,4,781,1569,789,156.57,197.57,86.13,0.436208,2672.7,4120.98,1485.87,196.516,245.236,174,0.932136,4.67623,0.846392,100.991,95.1911,1.27411,excitatory/spiny neuron with atypical tree,layer_2,layer_2,1level,32
3223798621_sort.swc,23066,268.16,6,1285,2577,1293,470.08,525.244,173.943,0.456476,7105.84,10704.8,2355.4,419.513,485.527,152,0.926439,7.95033,0.834658,100.276,95.3547,1.23041,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
32238863660_sort.swc,20661,45.4143,3,1638,3283,1646,268.16,548.51,119.592,0.418228,6209.77,8284.47,1479.91,324.507,379.647,171,0.923126,5.29302,0.813768,101.265,95.9623,1.27645,excitatory/spiny neuron with atypical tree,layer_3,layer_3,1level,29
32281775445_sort.swc,7545,89.7858,4,403,808,406,284.22,466.98,122.1,0.432633,2334.42,3412.66,872.221,289.729,337.147,87,0.92396,8.33663,0.843127,100.769,91.0685,1.15127,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
32282519983_sort.swc,12440,125.627,5,825,1654,830,237.6,301.63,119.493,0.360028,3807.21,4575.1,1137.22,244.418,318.968,141,0.931196,6.52056,0.80532,102.638,97.8606,1.2375,excitatory/spiny neuron with atypical tree,layer_3,layer_3,1level,29
32368754431_sort.swc,19488,260.341,4,1346,2700,1355,288.64,386.43,122.1,0.484704,5987.02,9385.09,2028.51,307.798,388.157,155,0.926233,6.21741,0.832616,100.845,94.5459,1.28739,excitatory/spiny neuron with atypical tree,layer_5,layer_5,1level,29
32384055580_sort.swc,10659,240.056,4,708,1419,712,249.89,287.04,119.625,0.431996,3265.63,4745.53,1456.77,259.446,366.174,124,0.927694,6.51092,0.824151,100.294,93.5605,1.2478,excitatory/spiny neuron with atypical tree,layer_3,layer_3,1level,29
32427946408_sort.swc,28417,256.539,4,1566,3137,1572,408.57,474.75,120.351,0.559038,8816.47,16322.6,6587.58,357.386,530.35,148,0.923308,8.05834,0.826866,101.406,93.8684,1.30914,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
3251920568_sort.swc,10495,37.4796,3,495,992,498,320.04,208.8,174.141,0.483026,3266.68,5068.77,1001.95,253.37,354.141,85,0.925999,9.57863,0.814507,101.08,94.5535,1.1274,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
32616956081_sort.swc,13135,143.637,5,939,1883,945,306.63,287.48,119.592,0.384059,3998.41,5098.49,919.924,238.542,286.336,102,0.926846,5.97504,0.84106,100.8,95.2893,1.22772,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
32630943701_sort.swc,31190,110.075,4,2034,4078,2045,896.35,748.1,121.968,0.427257,9521.5,12986.8,2978.16,844.731,997.345,502,0.929433,6.64811,0.815234,101.911,95.9395,1.26915,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,10
32690852634_sort.swc,21033,83.8765,3,1758,3530,1773,230.08,506.33,121.737,0.400571,6312.39,8078.16,1576.71,307.522,360.567,220,0.924811,4.95807,0.824617,101.703,96.0775,1.36139,excitatory/spiny neuron with atypical tree,layer_3,layer_3,1level,29
32697657282_sort.swc,16051,147.955,4,795,1593,799,353.69,378.5,114.939,0.564723,5000.27,9497.56,4052.42,248.097,322.819,77,0.922917,9.07533,0.821303,102.451,92.4794,1.21058,excitatory/spiny neuron with atypical tree,white_matter,layer_4,1level,29
32893602212_sort.swc,10739,59.0195,5,454,911,458,620.67,429.92,110.979,0.555513,3366.67,6073.58,1452.69,492.392,604.15,101,0.924706,10.787,0.840325,100.796,91.3824,1.15176,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
3297417998_sort.swc,16565,197.358,10,922,1855,934,397.92,474.526,173.085,0.459997,5145.29,7964.04,2471.39,356.049,456.072,200,0.923722,7.92938,0.853144,101.179,94.3078,1.31172,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
33052343813_sort.swc,10836,155.726,7,543,1091,549,238.5,347.01,121.968,0.498334,3403.59,5874.67,1777.39,205.705,229.087,63,0.919024,8.93126,0.817273,101.494,93.0659,1.18313,excitatory/spiny neuron with atypical tree,layer_5,layer_5,1level,29
33068711566_sort.swc,10596,107.773,4,640,1282,643,248.67,427.71,119.394,0.414315,3253.92,4538.77,1264.73,302.583,358.385,96,0.93315,7.26443,0.820755,100.888,94.4017,1.17507,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
33082947618_sort.swc,2775,28.1749,4,165,332,168,178.91,71.71,115.896,0.438629,856.608,1258.35,240.612,204.219,259.686,86,0.925185,7.35542,0.8589,101.732,96.0867,1.12768,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
33186396351_sort.swc,11409,211.599,3,859,1722,864,151.24,323.91,113.883,0.586317,3489.36,7141.12,3548.35,278.637,354.941,245,0.928424,5.62485,0.840474,102.451,96.2742,1.30788,excitatory/spiny neuron with atypical tree,layer_3,layer_3,1level,29
33196294881_sort.swc,29362,344.391,4,1560,3127,1568,1399.49,656.64,116.226,0.549669,9089.43,16179.9,4667.15,1256.59,1507.23,594,0.926591,8.38951,0.846906,101.505,94.7532,1.21486,excitatory/spiny neuron with atypical tree,layer_6,layer_6,1level,40
3330138153_sort.swc,97214,194.643,4,8470,16996,8527,459.39,615.234,159.687,0.366408,28978.6,33306.3,5652.47,395.536,489.978,446,0.930626,4.71976,0.836049,100.751,94.5549,1.46383,excitatory/spiny neuron with atypical tree,layer_2,layer_2,1level,6
33402694842_sort.swc,11352,104.881,4,587,1176,590,228.32,244.1,119.427,0.525874,3528.98,6165.78,1657.03,224.315,278.683,72,0.923888,8.65221,0.844404,100.55,92.1896,1.20111,excitatory/spiny neuron with atypical tree,layer_5,layer_5,1level,29
33458952421_sort.swc,27295,101.815,3,1676,3361,1686,821.19,368.22,121.671,0.538653,8368.51,14704.2,5154.26,604.612,724.858,162,0.934454,7.1208,0.828285,101.793,94.9911,1.25871,excitatory/spiny neuron with atypical tree,layer_6,layer_6,1level,29
33548310408_sort.swc,13777,36.2574,3,1240,2488,1249,214.56,198.72,60.654,0.39086,4109.48,5112.34,1135.91,148.63,207.312,225,0.930888,4.53698,0.83106,98.7417,93.0975,1.5007,excitatory/spiny neuron with atypical tree,layer_4,layer_2,1level,32
33648546595_sort.swc,5864,47.6367,4,275,553,279,216.86,246.3,114.609,0.557632,1836.05,3345.64,895.113,250.559,295.924,62,0.931251,9.60217,0.821258,100.644,92.3524,1.12547,excitatory/spiny neuron with atypical tree,layer_5,layer_5,1level,29
33691780007_sort.swc,26485,331.014,5,1498,3003,1506,827.91,185.47,114.972,0.594811,8211.65,16138.9,5226.21,754.61,947.624,200,0.92832,7.81918,0.863439,102.402,95.4634,1.32456,excitatory/spiny neuron with atypical tree,layer_5,layer_5,1level,29
33709243748_sort.swc,5182,51.3378,4,336,674,339,183.26,213.89,115.005,0.451475,1588.58,2432.25,694.279,185.493,226.192,86,0.928556,6.68694,0.859837,100.204,92.7637,1.20476,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,29
33737014030_sort.swc,29628,75.5091,4,1988,3984,1997,953.8,339.07,114.972,0.643454,9050.34,18896.0,7587.65,691.187,814.256,417,0.935012,6.4365,0.883056,101.577,94.8911,1.28449,excitatory/spiny neuron with atypical tree,layer_5,layer_5,1level,29
33748081701_sort.swc,20008,135.477,4,1514,3034,1521,314.82,376.126,116.325,0.390865,6046.68,7736.76,1475.53,297.998,372.666,148,0.926609,5.59426,0.823799,100.236,93.5848,1.28759,excitatory/spiny neuron with atypical tree,white_matter,layer_3,1level,29
33750870535_sort.swc,8907,106.947,4,322,646,325,278.24,260.99,114.972,0.511791,2812.34,4804.2,1600.37,216.692,306.994,56,0.925622,12.7864,0.838433,105.853,95.1018,1.1417,excitatory/spiny neuron with atypical tree,layer_5,layer_5,1level,29
33880497330_sort.swc,35544,341.132,5,2333,4679,2347,1592.12,421.08,114.609,0.514978,10875.2,18260.1,4961.94,1390.43,1643.6,782,0.926961,6.59628,0.83589,101.628,94.236,1.2885,excitatory/spiny neuron with atypical tree,layer_6,layer_6,1level,40
3402764343_sort.swc,12604,104.951,3,976,1956,981,254.05,343.04,54.417,0.347286,3804.2,4431.22,1053.3,196.052,250.77,141,0.928993,5.44325,0.819196,102.259,96.2548,1.27425,excitatory/spiny neuron with atypical tree,layer_2,layer_2,1level,32
34083889643_sort.swc,26664,112.418,4,1782,3574,1793,425.37,323.39,114.543,0.528961,8170.54,14074.8,4711.99,250.18,590.19,220,0.922306,6.46027,0.841629,102.311,95.4758,1.26711,excitatory/spiny neuron with atypical tree,layer_6,layer_6,1level,29
34099367184_sort.swc,14450,191.709,3,706,1413,708,611.68,316.44,114.609,0.613,4505.66,9205.21,3695.36,497.337,623.351,125,0.929397,9.22576,0.828342,102.438,94.2419,1.18038,excitatory/spiny neuron with atypical tree,layer_5,layer_5,1level,29
3426754058_sort.swc,4934,2.43386,2,267,534,268,140.0,167.394,61.875,0.502133,1519.04,2433.56,558.583,146.631,192.274,61,0.921211,8.23783,0.859465,103.655,98.2633,1.25692,excitatory/spiny neuron with atypical tree,layer_4,layer_4,1level,32
3476206367_sort.swc,10823,55.9197,8,924,1863,940,161.38,280.16,66.33,0.404184,3267.8,4338.51,1047.42,173.398,202.622,152,0.932026,4.80891,0.851028,102.718,96.9924,1.3459,excitatory/spiny neuron with atypical tree,layer_2,layer_2,1level,32
3501101667_sort.swc,2281,23.1199,4,119,240,122,83.6802,215.68,52.305,0.535731,707.237,1252.67,355.492,194.576,231.341,75,0.921456,8.5,0.856495,108.844,97.9059,1.20041,excitatory/spiny neuron with atypical tree,layer_3,layer_3,1level,32
3512913025_sort.swc,3453,27.5191,3,152,306,155,173.31,216.35,52.107,0.49281,1082.63,1744.38,379.571,228.648,280.618,46,0.927646,10.281,0.798576,101.039,93.7654,1.1861,excitatory/spiny neuron with atypical tree,layer_5,layer_5,1level,32
3549241948_sort.swc,8058,118.354,7,666,1339,674,156.0,178.46,66.0,0.36196,2454.84,2934.09,612.932,130.594,194.738,123,0.923274,5.01718,0.832768,100.768,95.1288,1.29149,excitatory/spiny neuron with atypical tree,layer_2,layer_2,1level,32
35746109797_sort.swc,7452,49.7901,3,503,1007,505,183.74,314.848,107.382,0.430526,2272.63,3205.11,652.577,208.781,254.074,106,0.932607,6.39921,0.8286,101.082,95.4206,1.24574,excitatory/spiny neuron with atypical tree,layer_2,layer_2,1level,29
3574996463_sort.swc,21565,14.9984,3,1805,3618,1814,268.57,465.32,174.438,0.438377,6469.17,9037.88,2285.68,373.698,452.541,286,0.930551,4.9602,0.821862,100.238,94.5009,1.37795,excitatory/spiny neuron with atypical tree,layer_3,layer_3,1level,29
35935457412_sort.swc,21890,228.162,4,1471,2945,1475,261.48,264.96,107.052,0.418684,6673.95,8978.24,2137.83,257.404,318.568,118,0.930425,6.4326,0.814362,101.951,96.0715,1.29625,excitatory/spiny neuron with atypical tree,layer_2,layer_2,1level,29
36036817098_sort.swc,34359,250.863,4,3116,6250,3135,332.45,263.32,56.397,0.339212,10188.3,11035.4,1704.02,255.438,361.3,342,0.935705,4.49728,0.82675,100.901,94.8335,1.53723,excitatory/spiny neuron with atypical tree,layer_2,layer_2,1level,29
36110275311_sort.swc,4535,47.6367,6,282,568,287,206.53,206.91,115.83,0.456085,1401.82,2194.91,527.328,235.028,300.333,105,0.926754,6.98239,0.848575,98.8094,91.8986,1.17757,excitatory/spiny neuron with atypical tree,layer_2,layer_4,1level,29
36110319254_sort.swc,27015,151.43,4,1849,3704,1856,445.21,405.856,106.095,0.349605,8186.62,9294.26,1848.08,475.657,615.742,165,0.931906,6.2932,0.822155,102.501,97.2478,1.33525,excitatory/spiny neuron with atypical tree,layer_2,layer_2,1level,29
36138191357_sort.swc,15208,101.095,3,737,1475,739,504.99,501.63,124.344,0.538445,4740.57,8327.93,2675.81,407.92,480.148,119,0.921519,9.30983,0.802717,101.8,95.113,1.19139,excitatory/spiny neuron with atypical tree,layer_2,layer_5,1level,29
3618026379_sort.swc,10404,25.586,5,309,621,313,303.14,460.42,162.294,0.41629,3272.21,4367.24,822.378,325.851,560.306,47,0.921702,15.752,0.823249,103.118,89.7397,1.19596,excitatory/spiny neuron with atypical tree,layer_5,layer_5,1level,29
